uri,postcode,ward_uri,ward_name,centroid,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29JB,BA2 9JB,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.360702, -2.442255)",9,69,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397NB,BS39 7NB,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.304056, -2.507858)",13,367,23,1,67
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313AF,BS31 3AF,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.400124, -2.473988)",17,427,16,1,82
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406LX,BS40 6LX,http://data.ordnancesurvey.co.uk/id/7000000000025512,Chew Valley South,"(51.313352, -2.658154)",4,87,21,1,32
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28EN,BA2 8EN,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.315524, -2.428377)",15,378,22,1,73
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32QU,BA3 2QU,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.28699, -2.488626)",25,301,27,1,14
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311LU,BS31 1LU,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.41404, -2.490136)",16,153,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311AT,BS31 1AT,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.406163, -2.500734)",37,186,2,1,53
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395SG,BS39 5SG,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.32857, -2.543521)",5,100,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311UR,BS31 1UR,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.409226, -2.495074)",37,184,2,1,53
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33PU,BA3 3PU,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.290346, -2.438167)",12,407,24,1,77
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28LS,BA2 8LS,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.306662, -2.414723)",10,57,10,1,114
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396HQ,BS39 6HQ,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.320521, -2.509646)",3,135,23,1,42
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27WS,BA2 7WS,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.340502, -2.302001)",10,53,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29AN,BA2 9AN,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.387831, -2.444385)",8,125,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394NS,BS39 4NS,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.354979, -2.507543)",8,130,16,1,40
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26NL,BA2 6NL,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.388313, -2.346982)",22,74,12,1,30
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26PP,BA2 6PP,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.3849, -2.357489)",35,6,7,1,20
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA39AS,BA3 9AS,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.291464, -2.446783)",12,413,24,1,79
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27DE,BA2 7DE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.340958, -2.339173)",10,54,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27AT,BA2 7AT,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.375767, -2.329028)",22,70,12,1,29
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311TG,BS31 1TG,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.408946, -2.473691)",16,154,3,1,47
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408QF,BS40 8QF,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.365592, -2.620938)",6,81,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27SE,BA2 7SE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.334297, -2.332205)",10,54,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28JS,BA2 8JS,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.31113, -2.429987)",15,377,22,1,72
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406HP,BS40 6HP,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.319615, -2.609138)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406BN,BS40 6BN,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.308247, -2.600796)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32JX,BA3 2JX,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.282594, -2.488435)",25,305,27,1,13
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA35UA,BA3 5UA,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.296092, -2.423406)",12,416,24,1,78
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27TD,BA2 7TD,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.333423, -2.316768)",10,54,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26QD,BA2 6QD,http://data.ordnancesurvey.co.uk/id/7000000000000592,Walcot,"(51.389026, -2.351888)",36,499,6,1,96
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395WJ,BS39 5WJ,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.330662, -2.540288)",5,99,20,1,35
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312AT,BS31 2AT,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.4224, -2.511756)",24,161,1,1,48
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28HW,BA2 8HW,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.313371, -2.424512)",15,382,22,1,71
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313EQ,BS31 3EQ,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.401934, -2.452716)",17,431,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS140QG,BS14 0QG,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.405612, -2.553318)",7,403,20,1,75
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32UP,BA3 2UP,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.284998, -2.47904)",11,291,25,1,11
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313HT,BS31 3HT,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.396674, -2.454892)",17,423,16,1,81
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397SA,BS39 7SA,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.300094, -2.494374)",13,372,23,1,67
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27UG,BA2 7UG,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.335521, -2.312304)",10,52,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26NB,BA2 6NB,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.38638, -2.352989)",35,19,7,1,21
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32UG,BA3 2UG,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.286915, -2.478644)",11,289,25,1,11
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313ER,BS31 3ER,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.40982, -2.443391)",17,426,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33DR,BA3 3DR,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.304744, -2.458832)",12,405,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32TS,BA3 2TS,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.293906, -2.479821)",11,279,25,1,8
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395DZ,BS39 5DZ,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.321174, -2.546419)",2,269,20,1,7
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312JJ,BS31 2JJ,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.410741, -2.506665)",24,169,1,1,50
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312DN,BS31 2DN,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.415716, -2.504016)",24,162,1,1,50
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33TD,BA3 3TD,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.284341, -2.461109)",26,518,26,1,98
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394ET,BS39 4ET,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.369999, -2.584091)",5,101,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27JP,BA2 7JP,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.379668, -2.326255)",22,580,12,1,29
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406JR,BS40 6JR,http://data.ordnancesurvey.co.uk/id/7000000000025512,Chew Valley South,"(51.306865, -2.653958)",4,86,21,1,32
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311HH,BS31 1HH,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.413041, -2.494569)",16,156,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29EH,BA2 9EH,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.344066, -2.447078)",9,69,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311RA,BS31 1RA,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.405301, -2.492026)",16,146,3,1,46
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28QJ,BA2 8QJ,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.322322, -2.373161)",10,60,10,1,114
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394AR,BS39 4AR,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.369239, -2.547795)",7,397,20,1,74
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396WD,BS39 6WD,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.312113, -2.522021)",3,136,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312SX,BS31 2SX,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.400756, -2.495054)",8,122,16,1,41
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394DZ,BS39 4DZ,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.364417, -2.568953)",5,101,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27AD,BA2 7AD,http://data.ordnancesurvey.co.uk/id/7000000000000503,Combe Down,"(51.362946, -2.334912)",19,113,18,1,37
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396XN,BS39 6XN,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.312113, -2.522021)",3,136,23,1,43
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395QN,BS39 5QN,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.341131, -2.531868)",5,95,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311JT,BS31 1JT,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.398841, -2.481981)",16,140,3,1,44
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33GG,BA3 3GG,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.291464, -2.446783)",12,413,24,1,79
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395TX,BS39 5TX,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.343891, -2.597457)",6,79,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32HB,BA3 2HB,http://data.ordnancesurvey.co.uk/id/7000000000000522,Midsomer Norton Redfield,"(51.285206, -2.482971)",25,305,27,1,13
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28RF,BA2 8RF,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.343221, -2.397192)",9,64,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311BU,BS31 1BU,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.412017, -2.502696)",37,181,2,1,52
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29DF,BA2 9DF,http://data.ordnancesurvey.co.uk/id/7000000000039082,Bathavon West,"(51.377707, -2.436845)",9,68,22,1,28
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406AE,BS40 6AE,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.296863, -2.624972)",2,271,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312NH,BS31 2NH,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.409367, -2.506232)",24,169,1,1,50
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313BX,BS31 3BX,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.405522, -2.461953)",17,428,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32EE,BA3 2EE,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.28386, -2.480261)",11,291,25,1,11
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA29HH,BA2 9HH,http://data.ordnancesurvey.co.uk/id/7000000000025532,Farmborough,"(51.35538, -2.476226)",8,130,16,1,40
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397AA,BS39 7AA,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.307918, -2.506796)",13,364,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395AZ,BS39 5AZ,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.317872, -2.527166)",5,97,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS396EL,BS39 6EL,http://data.ordnancesurvey.co.uk/id/7000000000039079,High Littleton,"(51.320316, -2.507248)",3,135,23,1,42
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28LD,BA2 8LD,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.314661, -2.437997)",15,392,22,1,71
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33LZ,BA3 3LZ,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.290608, -2.428145)",12,416,24,1,78
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395DE,BS39 5DE,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.321342, -2.545216)",2,269,20,1,7
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33UD,BA3 3UD,http://data.ordnancesurvey.co.uk/id/7000000000000519,Westfield,"(51.290707, -2.456799)",26,521,26,1,99
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311ER,BS31 1ER,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.412051, -2.496815)",37,182,2,1,52
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312RA,BS31 2RA,http://data.ordnancesurvey.co.uk/id/7000000000000625,Keynsham South,"(51.407138, -2.51436)",37,176,2,1,51
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394JL,BS39 4JL,http://data.ordnancesurvey.co.uk/id/7000000000025529,Clutton,"(51.372807, -2.565149)",5,101,20,1,34
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27AN,BA2 7AN,http://data.ordnancesurvey.co.uk/id/7000000000000503,Combe Down,"(51.366784, -2.319311)",19,105,18,1,37
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS394HN,BS39 4HN,http://data.ordnancesurvey.co.uk/id/7000000000039078,Publow and Whitchurch,"(51.371406, -2.547792)",7,400,20,1,74
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28TT,BA2 8TT,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.314215, -2.417388)",15,384,22,1,72
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311HQ,BS31 1HQ,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.41315, -2.494225)",16,156,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS397LH,BS39 7LH,http://data.ordnancesurvey.co.uk/id/7000000000000526,Paulton,"(51.307463, -2.507953)",13,364,23,1,68
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28LL,BA2 8LL,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.303344, -2.424591)",15,377,22,1,72
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA28HA,BA2 8HA,http://data.ordnancesurvey.co.uk/id/7000000000025545,Peasedown,"(51.315434, -2.423297)",15,382,22,1,71
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33LA,BA3 3LA,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.291366, -2.429758)",12,414,24,1,78
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27WE,BA2 7WE,http://data.ordnancesurvey.co.uk/id/7000000000025555,Bathavon South,"(51.33937, -2.305109)",10,53,10,1,113
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32AR,BA3 2AR,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.289654, -2.475131)",11,285,25,1,8
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA27AZ,BA2 7AZ,http://data.ordnancesurvey.co.uk/id/7000000000000589,Bathwick,"(51.375925, -2.327104)",22,580,12,1,29
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS313BQ,BS31 3BQ,http://data.ordnancesurvey.co.uk/id/7000000000000569,Saltford,"(51.404359, -2.458103)",17,426,16,1,80
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA32RN,BA3 2RN,http://data.ordnancesurvey.co.uk/id/7000000000000523,Midsomer Norton North,"(51.293834, -2.490534)",11,280,25,1,10
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS395BJ,BS39 5BJ,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.318897, -2.542905)",2,270,20,1,7
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA26NZ,BA2 6NZ,http://data.ordnancesurvey.co.uk/id/7000000000000585,Abbey,"(51.386733, -2.3521)",35,24,7,1,21
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS406EE,BS40 6EE,http://data.ordnancesurvey.co.uk/id/7000000000000538,Mendip,"(51.307838, -2.630716)",2,274,21,1,6
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33DX,BA3 3DX,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.30214, -2.453212)",12,409,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS311BW,BS31 1BW,http://data.ordnancesurvey.co.uk/id/7000000000000878,Keynsham North,"(51.414123, -2.500174)",24,158,1,1,49
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS312UG,BS31 2UG,http://data.ordnancesurvey.co.uk/id/7000000000000568,Keynsham East,"(51.416629, -2.492436)",16,152,3,1,45
http://data.ordnancesurvey.co.uk/id/postcodeunit/BA33AN,BA3 3AN,http://data.ordnancesurvey.co.uk/id/7000000000000882,Radstock,"(51.296932, -2.451325)",12,409,24,1,76
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408RG,BS40 8RG,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.366942, -2.610541)",6,78,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408TZ,BS40 8TZ,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.355837, -2.634076)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UF,BS40 8UF,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.357559, -2.631615)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UP,BS40 8UP,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.354917, -2.629683)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408YA,BS40 8YA,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.348274, -2.635795)",6,84,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XB,BS40 8XB,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.352289, -2.635104)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XT,BS40 8XT,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.352673, -2.633874)",6,83,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XD,BS40 8XD,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.352017, -2.633793)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UW,BS40 8UW,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.356337, -2.636309)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408WQ,BS40 8WQ,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.350124, -2.632934)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408YF,BS40 8YF,http://data.ordnancesurvey.co.uk/id/7000000000025512,Chew Valley South,"(51.335338, -2.669163)",4,88,21,1,32
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XH,BS40 8XH,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.343594, -2.624976)",6,84,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UA,BS40 8UA,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.355106, -2.632917)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UG,BS40 8UG,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.361307, -2.630144)",6,84,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XG,BS40 8XG,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.34842, -2.633787)",6,84,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XU,BS40 8XU,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.35218, -2.631842)",6,83,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408WR,BS40 8WR,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.350124, -2.632934)",6,82,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408XP,BS40 8XP,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.352587, -2.629838)",6,83,21,1,31
http://data.ordnancesurvey.co.uk/id/postcodeunit/BS408UN,BS40 8UN,http://data.ordnancesurvey.co.uk/id/7000000000025513,Chew Valley North,"(51.359041, -2.636849)",6,82,21,1,31
