Pinterest URL,Note,Title,Latitude,Longitude,Thumbnail,Original,Location,Address,Ward,Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary,Lower Layer Super Output Areas (LSOA)
https://uk.pinterest.com/pin/287456388691275333,"BIG TEDS DAY OUT Milsom St Bath, UK 51.383405, -2.361357",BIG TEDS DAY OUT,51.383405,-2.361357,https://s-media-cache-ak0.pinimg.com/236x/31/2f/ab/312fab088a8695ac442298553c8dc648.jpg,https://s-media-cache-ak0.pinimg.com/originals/31/2f/ab/312fab088a8695ac442298553c8dc648.jpg,"(51.383405, -2.361357)","Milsom St Bath, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388694546337,"GIANT  Bathwick St Bath BA2, UK 51.387855, -2.353951",GIANT ,51.387855,-2.353951,https://s-media-cache-ak0.pinimg.com/236x/9f/b9/bc/9fb9bc12797f47e498595341c07b05f9.jpg,https://s-media-cache-ak0.pinimg.com/originals/9f/b9/bc/9fb9bc12797f47e498595341c07b05f9.jpg,"(51.387855, -2.353951)","Bathwick St Bath BA2, UK",36,498,6,1,96
https://uk.pinterest.com/pin/287456388691190369,"RECLAIMED  Marlborough Buildings Bath BA1 2LX, UK 51.386846, -2.370121",RECLAIMED ,51.386846,-2.370121,https://s-media-cache-ak0.pinimg.com/236x/13/87/fb/1387fb6c47ab5393eea1f385c92d4b39.jpg,https://s-media-cache-ak0.pinimg.com/originals/13/87/fb/1387fb6c47ab5393eea1f385c92d4b39.jpg,"(51.386846, -2.370121)","Marlborough Buildings Bath BA1 2LX, UK",34,205,9,1,115
https://uk.pinterest.com/pin/287456388693959188,"DEPARTURES Abbey St Bath BA1 1NN, UK 51.380765, -2.359141",DEPARTURES,51.380765,-2.359141,https://s-media-cache-ak0.pinimg.com/236x/83/79/8e/83798e2d2a6eab7cf86f0a5bb400f4c4.jpg,https://s-media-cache-ak0.pinimg.com/originals/83/79/8e/83798e2d2a6eab7cf86f0a5bb400f4c4.jpg,"(51.380765, -2.359141)","Abbey St Bath BA1 1NN, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691190833,"RAISIN WINE Walcot St Bath BA1 5BL, UK 51.388019, -2.359191",RAISIN WINE,51.388019,-2.359191,https://s-media-cache-ak0.pinimg.com/236x/4d/dc/40/4ddc40f991fad69cb514edf7cec8f517.jpg,https://s-media-cache-ak0.pinimg.com/originals/4d/dc/40/4ddc40f991fad69cb514edf7cec8f517.jpg,"(51.388019, -2.359191)","Walcot St Bath BA1 5BL, UK",35,1,7,1,20
https://uk.pinterest.com/pin/287456388694756885,"IT'S A SIGN  Bridge St, Bath BA2 4AT, UK  51.382802, -2.358348",IT'S A SIGN ,51.382802,-2.358348,https://s-media-cache-ak0.pinimg.com/236x/21/e9/88/21e98827bc1445513d325c835833da64.jpg,https://s-media-cache-ak0.pinimg.com/originals/21/e9/88/21e98827bc1445513d325c835833da64.jpg,"(51.382802, -2.358348)","Bridge St, Bath BA2 4AT, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691180604,"CHANGE Milsom St Bath BA1 1DG, UK 51.384750, -2.361863",CHANGE,51.38475,-2.361863,https://s-media-cache-ak0.pinimg.com/236x/1a/42/2c/1a422cb7711980b0775ae54b36fe3c76.jpg,https://s-media-cache-ak0.pinimg.com/originals/1a/42/2c/1a422cb7711980b0775ae54b36fe3c76.jpg,"(51.38475, -2.361863)","Milsom St Bath BA1 1DG, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691190854,"SONIC REDUCER Pulteney Rd Bath BA2 4HD, UK 51.377842, -2.351640",SONIC REDUCER,51.377842,-2.35164,https://s-media-cache-ak0.pinimg.com/236x/5c/4e/09/5c4e09d84d742827c85e335bae463582.jpg,https://s-media-cache-ak0.pinimg.com/originals/5c/4e/09/5c4e09d84d742827c85e335bae463582.jpg,"(51.377842, -2.35164)","Pulteney Rd Bath BA2 4HD, UK",33,562,12,1,111
https://uk.pinterest.com/pin/287456388694179510,"THE DEVIL WENT DOWN TO GEORGE ST. Bath BA1, UK 51.384784, -2.362466",THE DEVIL WENT DOWN TO GEORGE ST.,51.384784,-2.362466,https://s-media-cache-ak0.pinimg.com/236x/b7/bb/12/b7bb1299c9db1c1fe0ef0d892f6ff53e.jpg,https://s-media-cache-ak0.pinimg.com/originals/b7/bb/12/b7bb1299c9db1c1fe0ef0d892f6ff53e.jpg,"(51.384784, -2.362466)","Bath BA1, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388691242236,"WADING THROUGH MUD Bennett St Bath BA1 2QL, UK 51.386694, -2.361586",WADING THROUGH MUD,51.386694,-2.361586,https://s-media-cache-ak0.pinimg.com/236x/48/71/ab/4871aba930137166dcc0b555af1c61e6.jpg,https://s-media-cache-ak0.pinimg.com/originals/48/71/ab/4871aba930137166dcc0b555af1c61e6.jpg,"(51.386694, -2.361586)","Bennett St Bath BA1 2QL, UK",35,25,7,1,22
https://uk.pinterest.com/pin/287456388693053718,"GHOSTS OF PULTENEY BRIDGE River Avon 51.382822, -2.357683",GHOSTS OF PULTENEY BRIDGE,51.382822,-2.357683,https://s-media-cache-ak0.pinimg.com/236x/7a/3b/1a/7a3b1a32e9c968b74923f8e585d8533d.jpg,https://s-media-cache-ak0.pinimg.com/originals/7a/3b/1a/7a3b1a32e9c968b74923f8e585d8533d.jpg,"(51.382822, -2.357683)",River Avon,35,11,7,1,20
https://uk.pinterest.com/pin/287456388690396070,"SHEEP Lansdown Crescent Bath BA1 5EX, UK 51.392601, -2.366357",SHEEP,51.392601,-2.366357,https://s-media-cache-ak0.pinimg.com/236x/ee/71/d9/ee71d90cd9ef50bd2f3c0b386ff35317.jpg,https://s-media-cache-ak0.pinimg.com/originals/ee/71/d9/ee71d90cd9ef50bd2f3c0b386ff35317.jpg,"(51.392601, -2.366357)","Lansdown Crescent Bath BA1 5EX, UK",21,240,7,1,1
https://uk.pinterest.com/pin/287456388694226521,"MEDIA SQUABBLES  Stall St Bath BA1 1QH, UK 51.381244, -2.360356",MEDIA SQUABBLES ,51.381244,-2.360356,https://s-media-cache-ak0.pinimg.com/236x/1f/38/72/1f387236071be14f7f9eed9e21f845dc.jpg,https://s-media-cache-ak0.pinimg.com/originals/1f/38/72/1f387236071be14f7f9eed9e21f845dc.jpg,"(51.381244, -2.360356)","Stall St Bath BA1 1QH, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388691153889,"SAVE THE BELL 103 Walcot St, Bath, Avon BA1 5BW 51.387552, -2.359217",SAVE THE BELL,51.387552,-2.359217,https://s-media-cache-ak0.pinimg.com/236x/ef/7c/16/ef7c16e7915ceea5814eaa78ada550b7.jpg,https://s-media-cache-ak0.pinimg.com/originals/ef/7c/16/ef7c16e7915ceea5814eaa78ada550b7.jpg,"(51.387552, -2.359217)","103 Walcot St, Bath, Avon BA1 5BW",35,1,7,1,20
https://uk.pinterest.com/pin/287456388691231400,"NOT SO FAST George St Bath, UK 51.385009, -2.361280",NOT SO FAST,51.385009,-2.36128,https://s-media-cache-ak0.pinimg.com/236x/06/63/ff/0663ff57832098bab3a196e9053a51cf.jpg,https://s-media-cache-ak0.pinimg.com/originals/06/63/ff/0663ff57832098bab3a196e9053a51cf.jpg,"(51.385009, -2.36128)","George St Bath, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691983134,"INDIE SPIRIT XMAS Terrace Walk Bath BA1 1LN, UK 51.381167, -2.357716",INDIE SPIRIT XMAS,51.381167,-2.357716,https://s-media-cache-ak0.pinimg.com/236x/f1/a3/08/f1a30869a9850844ab0e1be069313052.jpg,https://s-media-cache-ak0.pinimg.com/originals/f1/a3/08/f1a30869a9850844ab0e1be069313052.jpg,"(51.381167, -2.357716)","Terrace Walk Bath BA1 1LN, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388692392648,"HAPPY NEW YEAR 2014/2015 Stall St Bath BA1 1QH, UK 51.381289, -2.360357",HAPPY NEW YEAR,51.381289,-2.360357,https://s-media-cache-ak0.pinimg.com/236x/13/d9/d2/13d9d2edc6267f087e6004b1cee845ee.jpg,https://s-media-cache-ak0.pinimg.com/originals/13/d9/d2/13d9d2edc6267f087e6004b1cee845ee.jpg,"(51.381289, -2.360357)","2014/2015 Stall St Bath BA1 1QH, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388691225554,"CHANCE MEETING Edgar Buildings Bath BA1 2EE, UK 51.385050, -2.361647",CHANCE MEETING,51.38505,-2.361647,https://s-media-cache-ak0.pinimg.com/236x/5f/da/57/5fda577c5cacde0df205656172eb378d.jpg,https://s-media-cache-ak0.pinimg.com/originals/5f/da/57/5fda577c5cacde0df205656172eb378d.jpg,"(51.38505, -2.361647)","Edgar Buildings Bath BA1 2EE, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388690395787,"ORANGE Stall St Bath BA1 1QH, UK 51.381325, -2.360348",ORANGE,51.381325,-2.360348,https://s-media-cache-ak0.pinimg.com/236x/04/2e/4f/042e4f965b56d23e788b888cea766e8e.jpg,https://s-media-cache-ak0.pinimg.com/originals/04/2e/4f/042e4f965b56d23e788b888cea766e8e.jpg,"(51.381325, -2.360348)","Stall St Bath BA1 1QH, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388693772654,"MOUSE PARTY Grand Parade Bath BA2, UK 51.381989, -2.356983",MOUSE PARTY,51.381989,-2.356983,https://s-media-cache-ak0.pinimg.com/236x/46/42/a9/4642a940f79b0cdaf45e9d768db83f82.jpg,https://s-media-cache-ak0.pinimg.com/originals/46/42/a9/4642a940f79b0cdaf45e9d768db83f82.jpg,"(51.381989, -2.356983)","Grand Parade Bath BA2, UK",35,3,7,1,21
https://uk.pinterest.com/pin/287456388693053675,"GULLS'N'RATS Old Bond St Bath BA1 1BL, UK 51.382606, -2.360949",GULLS'N'RATS,51.382606,-2.360949,https://s-media-cache-ak0.pinimg.com/236x/8c/8f/45/8c8f4530a5de73482bad49bfb99a505c.jpg,https://s-media-cache-ak0.pinimg.com/originals/8c/8f/45/8c8f4530a5de73482bad49bfb99a505c.jpg,"(51.382606, -2.360949)","Old Bond St Bath BA1 1BL, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388692392629,"WEATHER BOMB Bennett St Bath BA1 2QL, UK 51.386675, -2.362150",WEATHER BOMB,51.386675,-2.36215,https://s-media-cache-ak0.pinimg.com/236x/85/5f/00/855f00be816d41999971ed20fb25408f.jpg,https://s-media-cache-ak0.pinimg.com/originals/85/5f/00/855f00be816d41999971ed20fb25408f.jpg,"(51.386675, -2.36215)","Bennett St Bath BA1 2QL, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388691190396,"MONSTERS Lansdown Rd, Bath BA1 5HR, UK 51.388595, -2.361722",MONSTERS,51.388595,-2.361722,https://s-media-cache-ak0.pinimg.com/236x/2a/34/27/2a3427c867c1b89ef775883b5183699b.jpg,https://s-media-cache-ak0.pinimg.com/originals/2a/34/27/2a3427c867c1b89ef775883b5183699b.jpg,"(51.388595, -2.361722)","Lansdown Rd, Bath BA1 5HR, UK",21,245,7,1,59
https://uk.pinterest.com/pin/287456388692491784,"SPRING BACK Lansdown Rd Bath BA1 2RT, UK 51.388846, -2.362083",SPRING BACK,51.388846,-2.362083,https://s-media-cache-ak0.pinimg.com/236x/63/21/86/632186a8c180695766ef6a1799a1a6db.jpg,https://s-media-cache-ak0.pinimg.com/originals/63/21/86/632186a8c180695766ef6a1799a1a6db.jpg,"(51.388846, -2.362083)","Lansdown Rd Bath BA1 2RT, UK",21,249,7,1,2
https://uk.pinterest.com/pin/287456388693674104,"TERRIFIC TRAFFIC Milsom St Bath BA1, UK 51.383744, -2.361399",TERRIFIC TRAFFIC,51.383744,-2.361399,https://s-media-cache-ak0.pinimg.com/236x/c9/29/ec/c929ec7d33ad718b72a9b66f3aa8634f.jpg,https://s-media-cache-ak0.pinimg.com/originals/c9/29/ec/c929ec7d33ad718b72a9b66f3aa8634f.jpg,"(51.383744, -2.361399)","Milsom St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388692355059,"TALK TALK TALK  Milsom St Bath BA1, UK 51.384736, -2.361947",TALK TALK TALK ,51.384736,-2.361947,https://s-media-cache-ak0.pinimg.com/236x/bc/2c/19/bc2c19a7f3565feb5f361757c440eccb.jpg,https://s-media-cache-ak0.pinimg.com/originals/bc/2c/19/bc2c19a7f3565feb5f361757c440eccb.jpg,"(51.384736, -2.361947)","Milsom St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691254559,"FRIDAY!  Bennett St Bath BA1 2QL, UK 51.386683, -2.361496",FRIDAY! ,51.386683,-2.361496,https://s-media-cache-ak0.pinimg.com/236x/18/03/2f/18032f9f446a56682f84cf96d0b952b3.jpg,https://s-media-cache-ak0.pinimg.com/originals/18/03/2f/18032f9f446a56682f84cf96d0b952b3.jpg,"(51.386683, -2.361496)","Bennett St Bath BA1 2QL, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388691190347,"INDEPENDENT SPIRITS Terrace Walk Bath BA1, UK 51.381190, -2.357714",INDEPENDENT SPIRITS,51.38119,-2.357714,https://s-media-cache-ak0.pinimg.com/236x/c6/55/bd/c655bdd62514e45625d64d592d7efe34.jpg,https://s-media-cache-ak0.pinimg.com/originals/c6/55/bd/c655bdd62514e45625d64d592d7efe34.jpg,"(51.38119, -2.357714)","Terrace Walk Bath BA1, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388693890974,"SLEEPY BEAR Union St Bath BA1, UK 51.381788, -2.360445",SLEEPY BEAR,51.381788,-2.360445,https://s-media-cache-ak0.pinimg.com/236x/97/f4/8f/97f48faad182d2e8a3f0e371863f5f2a.jpg,https://s-media-cache-ak0.pinimg.com/originals/97/f4/8f/97f48faad182d2e8a3f0e371863f5f2a.jpg,"(51.381788, -2.360445)","Union St Bath BA1, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388691196069,"SUPER NATURAL THEATRE Bath St Bath BA1 1SA, UK 51.380864, -2.360306",SUPER NATURAL THEATRE,51.380864,-2.360306,https://s-media-cache-ak0.pinimg.com/236x/76/61/b0/7661b05293e81bd31430962b68c5c09d.jpg,https://s-media-cache-ak0.pinimg.com/originals/76/61/b0/7661b05293e81bd31430962b68c5c09d.jpg,"(51.380864, -2.360306)","Bath St Bath BA1 1SA, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691995151,"BEASTLY BATH CHRISTMAS 2 Bennett St Bath BA1 2QL, UK 51.386763, -2.361704",BEASTLY BATH CHRISTMAS,51.386763,-2.361704,https://s-media-cache-ak0.pinimg.com/236x/16/0a/cc/160acc158b98bfe99c1f59be5e1b13a4.jpg,https://s-media-cache-ak0.pinimg.com/originals/16/0a/cc/160acc158b98bfe99c1f59be5e1b13a4.jpg,"(51.386763, -2.361704)","2 Bennett St Bath BA1 2QL, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388691219141,"SPIES  Queen Square Bath BA1 2HN, UK 51.382974, -2.363921",SPIES ,51.382974,-2.363921,https://s-media-cache-ak0.pinimg.com/236x/8a/32/53/8a32533a0a82d22092aca979b02f315f.jpg,https://s-media-cache-ak0.pinimg.com/originals/8a/32/53/8a32533a0a82d22092aca979b02f315f.jpg,"(51.382974, -2.363921)","Queen Square Bath BA1 2HN, UK",34,193,9,1,55
https://uk.pinterest.com/pin/287456388691180581,"BLUE MONSTER The Circus Bath BA1 2EU, UK 51.385991, -2.363736",BLUE MONSTER,51.385991,-2.363736,https://s-media-cache-ak0.pinimg.com/236x/5f/41/d8/5f41d8eeb14ddc922007c41a25eb3845.jpg,https://s-media-cache-ak0.pinimg.com/originals/5f/41/d8/5f41d8eeb14ddc922007c41a25eb3845.jpg,"(51.385991, -2.363736)","The Circus Bath BA1 2EU, UK",35,21,7,1,22
https://uk.pinterest.com/pin/287456388693903553,"DRY JANUARY New Bond St, Bath BA1 1BA, UK 51.383110, -2.359558",DRY JANUARY,51.38311,-2.359558,https://s-media-cache-ak0.pinimg.com/236x/19/65/be/1965be2a69b860d2df6229fca960407c.jpg,https://s-media-cache-ak0.pinimg.com/originals/19/65/be/1965be2a69b860d2df6229fca960407c.jpg,"(51.38311, -2.359558)","New Bond St, Bath BA1 1BA, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388694827269,"FOREST OF IMAGINATION  Abbey Square  51.381350, -2.359824",FOREST OF IMAGINATION ,51.38135,-2.359824,https://s-media-cache-ak0.pinimg.com/236x/96/f9/c8/96f9c896a7e7f61876f124601a313104.jpg,https://s-media-cache-ak0.pinimg.com/originals/96/f9/c8/96f9c896a7e7f61876f124601a313104.jpg,"(51.38135, -2.359824)",Abbey Square,35,11,7,1,20
https://uk.pinterest.com/pin/287456388691983086,"RED WITCH Bennett St Bath BA1 2QL, UK 51.386789, -2.361850",RED WITCH,51.386789,-2.36185,https://s-media-cache-ak0.pinimg.com/236x/d1/bf/24/d1bf24640b8a7f01b06a051118fec392.jpg,https://s-media-cache-ak0.pinimg.com/originals/d1/bf/24/d1bf24640b8a7f01b06a051118fec392.jpg,"(51.386789, -2.36185)","Bennett St Bath BA1 2QL, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388691242212,"SLEEPY TERRACE Queen Square Bath BA1 2HH, UK 51.383003, -2.363691",SLEEPY TERRACE,51.383003,-2.363691,https://s-media-cache-ak0.pinimg.com/236x/b4/ed/0e/b4ed0e8d07c34fc2d84715626485efab.jpg,https://s-media-cache-ak0.pinimg.com/originals/b4/ed/0e/b4ed0e8d07c34fc2d84715626485efab.jpg,"(51.383003, -2.363691)","Queen Square Bath BA1 2HH, UK",34,193,9,1,55
https://uk.pinterest.com/pin/287456388690395953,"RIDDLED Milsom St Bath BA1, UK 51.383834, -2.361403",RIDDLED,51.383834,-2.361403,https://s-media-cache-ak0.pinimg.com/236x/7f/15/da/7f15da7f987b0f8531bba3929b2aae6b.jpg,https://s-media-cache-ak0.pinimg.com/originals/7f/15/da/7f15da7f987b0f8531bba3929b2aae6b.jpg,"(51.383834, -2.361403)","Milsom St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388694379323,"PANIC IN THE STREETS George St. Bath BA1, UK 51.384666, -2.363170",PANIC IN THE STREETS,51.384666,-2.36317,https://s-media-cache-ak0.pinimg.com/236x/3b/41/4a/3b414acbd66b2022baa165c51f0e9c0b.jpg,https://s-media-cache-ak0.pinimg.com/originals/3b/41/4a/3b414acbd66b2022baa165c51f0e9c0b.jpg,"(51.384666, -2.36317)","George St. Bath BA1, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388691180892,"IT WAS ALL A DREAM  Abbey Churchyard, City Centre, Bath BA1 1LY, UK 51.381378, -2.359647",IT WAS ALL A DREAM ,51.381378,-2.359647,https://s-media-cache-ak0.pinimg.com/236x/2c/f0/c1/2cf0c1387d8654b89acd9e5c092fe2b7.jpg,https://s-media-cache-ak0.pinimg.com/originals/2c/f0/c1/2cf0c1387d8654b89acd9e5c092fe2b7.jpg,"(51.381378, -2.359647)","Abbey Churchyard, City Centre, Bath BA1 1LY, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388693772588,"TIPPLETIME Upper Church St Bath BA1 2PR, UK 51.387822, -2.366456",TIPPLETIME,51.387822,-2.366456,https://s-media-cache-ak0.pinimg.com/236x/d8/e2/67/d8e267e955ddc73aaa104e93ed2be90d.jpg,https://s-media-cache-ak0.pinimg.com/originals/d8/e2/67/d8e267e955ddc73aaa104e93ed2be90d.jpg,"(51.387822, -2.366456)","Upper Church St Bath BA1 2PR, UK",34,200,9,1,115
https://uk.pinterest.com/pin/287456388691242488,"SCREEN SLAVES  Burton St, Bath BA1 1BN, UK 51.383042, -2.360902",SCREEN SLAVES ,51.383042,-2.360902,https://s-media-cache-ak0.pinimg.com/236x/61/85/c8/6185c88adf30616466d485fd639cbc82.jpg,https://s-media-cache-ak0.pinimg.com/originals/61/85/c8/6185c88adf30616466d485fd639cbc82.jpg,"(51.383042, -2.360902)","Burton St, Bath BA1 1BN, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691254584,"FRIDAY! Royal Avenue Bath 51.385433, -2.367236",FRIDAY!,51.385433,-2.367236,https://s-media-cache-ak0.pinimg.com/236x/68/e1/f8/68e1f8b15a125df94bc1137712e0e1fb.jpg,https://s-media-cache-ak0.pinimg.com/originals/68/e1/f8/68e1f8b15a125df94bc1137712e0e1fb.jpg,"(51.385433, -2.367236)",Royal Avenue Bath,34,209,9,1,115
https://uk.pinterest.com/pin/287456388692387804,"RED & BLUE  Gay St Bath BA1, UK 51.383932, -2.363257",RED & BLUE ,51.383932,-2.363257,https://s-media-cache-ak0.pinimg.com/236x/48/1e/28/481e28c50740fee779379d640c599251.jpg,https://s-media-cache-ak0.pinimg.com/originals/48/1e/28/481e28c50740fee779379d640c599251.jpg,"(51.383932, -2.363257)","Gay St Bath BA1, UK",34,193,9,1,55
https://uk.pinterest.com/pin/287456388690408360,"APRIL FOOL Lansdown Rd Bath BA1 2QW, UK 51.387060, -2.361436",APRIL FOOL,51.38706,-2.361436,https://s-media-cache-ak0.pinimg.com/236x/3f/b3/f1/3fb3f1869d66c21e747d37412717020f.jpg,https://s-media-cache-ak0.pinimg.com/originals/3f/b3/f1/3fb3f1869d66c21e747d37412717020f.jpg,"(51.38706, -2.361436)","Lansdown Rd Bath BA1 2QW, UK",35,22,7,1,22
https://uk.pinterest.com/pin/287456388691190842,"SOCIETY CAFE Kingsmead St Bath BA1 2AA, UK 51.381287, -2.362593",SOCIETY CAFE,51.381287,-2.362593,https://s-media-cache-ak0.pinimg.com/236x/7f/6c/5a/7f6c5aee378ba61d4b4ff41b04a49d03.jpg,https://s-media-cache-ak0.pinimg.com/originals/7f/6c/5a/7f6c5aee378ba61d4b4ff41b04a49d03.jpg,"(51.381287, -2.362593)","Kingsmead St Bath BA1 2AA, UK",35,14,7,1,20
https://uk.pinterest.com/pin/287456388690396090,"SCAFFOLD EXCESS George St Bath BA1 2EH, UK 51.384721, -2.362861",SCAFFOLD EXCESS,51.384721,-2.362861,https://s-media-cache-ak0.pinimg.com/236x/dd/2b/9e/dd2b9ed194d04bb3aabe24dc1d0a2145.jpg,https://s-media-cache-ak0.pinimg.com/originals/dd/2b/9e/dd2b9ed194d04bb3aabe24dc1d0a2145.jpg,"(51.384721, -2.362861)","George St Bath BA1 2EH, UK",35,4,7,1,22
https://uk.pinterest.com/pin/287456388691225566,"CROSSTOWN TRAFFIC George St, Bath BA1 2EB, UK 51.385044, -2.360906",CROSSTOWN TRAFFIC,51.385044,-2.360906,https://s-media-cache-ak0.pinimg.com/236x/6d/eb/04/6deb045a6f9b8810454a491bc4c2a97e.jpg,https://s-media-cache-ak0.pinimg.com/originals/6d/eb/04/6deb045a6f9b8810454a491bc4c2a97e.jpg,"(51.385044, -2.360906)","George St, Bath BA1 2EB, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388691196397,"WALCOT WALL OF FACES Walcot St Bath BA1 5BD, UK 51.386098, -2.359726",WALCOT WALL OF FACES,51.386098,-2.359726,https://s-media-cache-ak0.pinimg.com/236x/80/6c/dd/806cddbb9ca003ed8f418939d31f873b.jpg,https://s-media-cache-ak0.pinimg.com/originals/80/6c/dd/806cddbb9ca003ed8f418939d31f873b.jpg,"(51.386098, -2.359726)","Walcot St Bath BA1 5BD, UK",35,17,7,1,22
https://uk.pinterest.com/pin/287456388688801470,"RATRUN Lansdown Rd Bath BA1, UK 51.385411, -2.360786",RATRUN,51.385411,-2.360786,https://s-media-cache-ak0.pinimg.com/236x/44/36/33/443633e966c431c6c6fcae92c4b67813.jpg,https://s-media-cache-ak0.pinimg.com/originals/44/36/33/443633e966c431c6c6fcae92c4b67813.jpg,"(51.385411, -2.360786)","Lansdown Rd Bath BA1, UK",35,7,7,1,20
https://uk.pinterest.com/pin/287456388690395827,"LISTEN TO THE WIND BLOW St James's Square Bath BA1 2TU, UK 51.388651, -2.368476",LISTEN TO THE WIND BLOW,51.388651,-2.368476,https://s-media-cache-ak0.pinimg.com/236x/cf/95/a2/cf95a299af232fd3e25775f57c173023.jpg,https://s-media-cache-ak0.pinimg.com/originals/cf/95/a2/cf95a299af232fd3e25775f57c173023.jpg,"(51.388651, -2.368476)","St James's Square Bath BA1 2TU, UK",34,200,9,1,115
https://uk.pinterest.com/pin/287456388693734841,"SAVE BATHAMPTON MEADOWS PROTEST High St Bath BA1, UK 51.381992, -2.359032",SAVE BATHAMPTON MEADOWS PROTEST,51.381992,-2.359032,https://s-media-cache-ak0.pinimg.com/236x/07/1f/5e/071f5edc9425fa51a323a23967554349.jpg,https://s-media-cache-ak0.pinimg.com/originals/07/1f/5e/071f5edc9425fa51a323a23967554349.jpg,"(51.381992, -2.359032)","High St Bath BA1, UK",35,12,7,1,20
https://uk.pinterest.com/pin/287456388691236734,"IT'S LIKE A JUNGLE George St Bath, UK 51.384956, -2.361399",IT'S LIKE A JUNGLE,51.384956,-2.361399,https://s-media-cache-ak0.pinimg.com/236x/3d/29/cf/3d29cf696929a388691f922c47b57dbb.jpg,https://s-media-cache-ak0.pinimg.com/originals/3d/29/cf/3d29cf696929a388691f922c47b57dbb.jpg,"(51.384956, -2.361399)","George St Bath, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388693053733,"A BREAK IN THE CLOUDS Stall St Bath BA1, UK 51.381277, -2.360272",A BREAK IN THE CLOUDS,51.381277,-2.360272,https://s-media-cache-ak0.pinimg.com/236x/05/3d/13/053d1394869c40b727ccbe1a179d645e.jpg,https://s-media-cache-ak0.pinimg.com/originals/05/3d/13/053d1394869c40b727ccbe1a179d645e.jpg,"(51.381277, -2.360272)","Stall St Bath BA1, UK",35,11,7,1,20
https://uk.pinterest.com/pin/287456388692387706,"MEDUSA  Stall St Bath BA1, UK 51.381135, -2.360257",MEDUSA ,51.381135,-2.360257,https://s-media-cache-ak0.pinimg.com/236x/de/2d/ca/de2dcaed3b124b86e9f360b741e7bc66.jpg,https://s-media-cache-ak0.pinimg.com/originals/de/2d/ca/de2dcaed3b124b86e9f360b741e7bc66.jpg,"(51.381135, -2.360257)","Stall St Bath BA1, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388693772621,"WOODEN TIES Kingston Parade 51.381162, -2.359140",WOODEN TIES,51.381162,-2.35914,https://s-media-cache-ak0.pinimg.com/236x/74/49/20/7449201534c7785c9c252a00a866ead4.jpg,https://s-media-cache-ak0.pinimg.com/originals/74/49/20/7449201534c7785c9c252a00a866ead4.jpg,"(51.381162, -2.35914)",Kingston Parade,35,11,7,1,20
https://uk.pinterest.com/pin/287456388690408011,"ROCKETS Stall St Bath BA1 1QH, UK 51.381280, -2.360337",ROCKETS,51.38128,-2.360337,https://s-media-cache-ak0.pinimg.com/236x/66/90/5e/66905e3c7aaf0536261d361b4bff9984.jpg,https://s-media-cache-ak0.pinimg.com/originals/66/90/5e/66905e3c7aaf0536261d361b4bff9984.jpg,"(51.38128, -2.360337)","Stall St Bath BA1 1QH, UK",35,10,7,1,20
https://uk.pinterest.com/pin/287456388690395884,"ANGEL ARCHWAY Milsom St, Avon, Bath BA1 1DG, UK 51.384556, -2.361810",ANGEL ARCHWAY,51.384556,-2.36181,https://s-media-cache-ak0.pinimg.com/236x/e1/c0/ce/e1c0cedfc3b444ffa21fdfda13e4176d.jpg,https://s-media-cache-ak0.pinimg.com/originals/e1/c0/ce/e1c0cedfc3b444ffa21fdfda13e4176d.jpg,"(51.384556, -2.36181)","Milsom St, Avon, Bath BA1 1DG, UK",35,11,7,1,20
