Ref,Description,LocationDescription,Status,Start,End,OrganisationName,TrafficType,Easting,Northing,Latitude,Longitude,Location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
30015340,new supply,o/s 42,Completed,03/08/2016 12:00:00 AM,05/08/2016 12:00:00 AM,Bristol Water,Signing Only,367364.97,167076.61,51.401773361718504,-2.470527177181535,"(51.401773361718504, -2.4705271771815354)",17,82,427,16,1
30014510,Fibre cabling for new customer connection. Bath and NE Somerset BS39 4HU,Hunstrete Lane Jnc Mill lane to Close The Tithe Barn Woollard Bristol Bath and NE Somerset BS39 4HU,Completed,31/08/2016 12:00:00 AM,01/09/2016 12:00:00 AM,BT,Road Closure,363192.37,164505.75,51.378401844101354,-2.530239605472034,"(51.378401844101354, -2.5302396054720337)",7,74,398,20,1
104609,Remedial works to be carried out by ERH  in the evening between 19: 00 and 23:00,Junction of Snow Hill,Completed,01/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,B&NES - Network Maintenance,Two-Way Signals,375434.01,165848.17,51.391136428441442,-2.354449571254997,"(51.39113642844144, -2.354449571254997)",36,94,486,6,1
30015313,"Replace leaking ferrule on 3"" CI main",1,Completed,28/07/2016 08:38:30 AM,03/08/2016 12:00:00 AM,Bristol Water,Signing Only,362536,158196,51.321625940141892,-2.539003509727745,"(51.32162594014189, -2.5390035097277446)",2,7,270,20,1
30015236,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Outside entrance to Sacred Heart Church,Completed,09/08/2016 12:00:00 AM,11/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Two-Way Signals,357119,163085,51.365200162536347,-2.617324819472676,"(51.36520016253635, -2.6173248194726764)",6,31,80,21,1
600048,Replacement of Street Lights in St Johns Road,ST JOHNS ROAD TIMSBURYBATHBATH AND NORTH EAST SOMERSET,Completed,30/01/2017 12:00:00 AM,08/03/2017 12:00:00 AM,SSE Street Lighting,Signing Only,366847.25,158336.5,51.323157728191127,-2.477151551513627,"(51.32315772819113, -2.4771515515136273)",14,87,462,16,1
30014651,2 joint holes in tarmac footway for new supply,Opposite 5,Completed,12/07/2016 12:00:00 AM,20/07/2016 12:00:00 AM,1164 SE MENDIP CONSTRUCTION,Signing Only,367487,153780,51.282225162782332,-2.467554330145207,"(51.28222516278233, -2.467554330145207)",26,98,516,26,1
30014245,Safe Access to Underground BT footway and carriageway boxes for fibre cabling and jointing works in existing duct. Required for new customer connection,A36 FROM J A366 TO J B3108 JCN OF IFORD LANE BATH AND NORTH EAST SOMERSET BA2 7TQH,Completed,11/08/2016 12:00:00 AM,11/08/2016 12:00:00 AM,BT,Two-Way Signals,378468.5,158448.5,51.324725803562309,-2.31038837555469,"(51.32472580356231, -2.31038837555469)",10,113,54,10,1
30015238,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Junction with Scot Lane,Completed,10/08/2016 12:00:00 AM,12/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Two-Way Signals,356007,162654,51.361239713065515,-2.633242954120957,"(51.361239713065515, -2.6332429541209574)",6,31,82,21,1
30015042,2 Trial holes in Haydon Hill outside Nos. 11 & 19 to locate services in advance of new sewer construction,11-19,Completed,20/07/2016 12:00:00 AM,22/07/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Priority Working,368972,153880,51.283207443993675,-2.446271887535682,"(51.283207443993675, -2.446271887535682)",12,79,419,24,1
600070,"Please carry out the necessary work to replace the aluminium lighting column with a 6 metre tubular galvanised steel column,",KEYNSHAMBATH AND NORTH EAST SOMERSET,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,SSE Street Lighting,Signing Only,365894,168576,51.415167943851557,-2.491816693384864,"(51.41516794385156, -2.491816693384864)",16,45,152,3,1
30015225,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Junction with Stalcombe Lane,Completed,30/07/2016 12:00:00 AM,03/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Give and Take,366446,163915,51.373292518393178,-2.483437353073559,"(51.37329251839318, -2.4834373530735587)",8,41,123,16,1
202657,REVISED DATE - Carriageway micro asphalt surfacing work - 1 day approx.,Trinity Road,Completed,08/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,375840.6,162693.3,51.362786996279738,-2.348390633991493,"(51.36278699627974, -2.3483906339914933)",19,38,106,18,1
30015229,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Opposite Woodborough Mill Farm,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Stop/Go Boards,363491,164248,51.376103688801777,-2.525922514743878,"(51.37610368880178, -2.525922514743878)",8,41,123,16,1
30015290,Build 1 precast  chamber in 915mm x 445mm x 965mm deep in Footway,"SS9XDC51, SIDE OF 36 HIGHLAND ROAD ON, FOOTPATHS ASSOCIATED HIGHLAND ROAD",Completed,26/07/2016 01:20:00 PM,29/07/2016 12:00:00 AM,BT,Signing Only,372729,164497,51.378863367256393,-2.393220730712035,"(51.37886336725639, -2.393220730712035)",28,89,469,11,1
30015319,replace out lid & frame also reinstate footpath around pit,Midland Road Bridge Bath BA1 1JD,Completed,31/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Imtech Bath & N E Somerset,Signing Only,374511.5,164744.75,51.381174200408971,-2.367627998414305,"(51.38117420040897, -2.367627998414305)",34,55,195,9,1
30013064,LAY 12M OF 125MM PE AND REPLACE OR TRANSFER ANY AFFECTED SERVICES.,O/S 6 - 7,Completed,12/12/2016 12:00:00 AM,23/12/2016 12:00:00 AM,BRISTOL CENTRAL,Give and Take,365435,155895,51.301120833140523,-2.49718011527956,"(51.30112083314052, -2.4971801152795603)",13,67,372,23,1
30015137,Excavate footway to install swept tee,Outside 22 and 24,Completed,21/07/2016 12:00:00 AM,25/07/2016 12:00:00 AM,NATIONAL NOTICING DEPARTMENT,No Carriageway Incursion,365095,167591,51.406262765063794,-2.503208172308248,"(51.40626276506379, -2.5032081723082475)",37,53,189,2,1
202597,Construction of new footway under a road closure,Between Overdale and The Lodge,Completed,20/07/2016 12:00:00 AM,29/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,368953.32,159214.91,51.33117519953619,-2.447005776568132,"(51.33117519953619, -2.4470057765681315)",9,28,69,22,1
30015257,WECS. Install atplas box for C/P Cello. Owner:Lynsey Smith,5,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Signing Only,376448,166985,51.401401397100273,-2.339952644034375,"(51.40140139710027, -2.339952644034375)",23,58,217,4,1
30012525,Renovations- snagging,20m to the rhs of entrance to The Linney 10mm,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,Bristol Water,Road Closure,355899.33,157223.82,51.312407705585024,-2.63411503124363,"(51.312407705585024, -2.63411503124363)",2,6,274,21,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,12,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374639,166840,51.40001927078869,-2.365946375250806,"(51.40001927078869, -2.365946375250806)",21,1,233,7,1
30015223,INSTALL METER. Replace existing CST with new ATPLAS box RHS of property marked blue.MH.,75,Completed,26/07/2016 12:00:00 AM,28/07/2016 12:00:00 AM,Bristol Water,Signing Only,368309,166613,51.397658614343094,-2.456915365653898,"(51.397658614343094, -2.4569153656538982)",17,81,423,16,1
30015356,LAY 75M X 75MM PE LP LAY 6M X 90MM PE LP ABANDON 65M X 75MM PE LP ABANDON 11M X 63MM PE LP,"OPP NO. 1 SOUTH PARADE - O/S BUILDING 8 PRATTS HOTEL, SOUTH PARADE",Completed,01/12/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,375252,164609,51.379986527768338,-2.356978594266493,"(51.37998652776834, -2.356978594266493)",35,21,13,7,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,UPLANDS FARM,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,366181,166334,51.395026736747113,-2.487475444069777,"(51.39502673674711, -2.4874754440697773)",16,44,151,3,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,22,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374608,166829,51.399918971835021,-2.366391191779795,"(51.39991897183502, -2.366391191779795)",21,1,233,7,1
600049,Replacement of Street Lights in Longfellow Road,LONGFELLOW RD WESTFIELDRADSTOCKBATH AND NORTH EAST SOMERSET,Completed,06/03/2017 12:00:00 AM,12/04/2017 12:00:00 AM,SSE Street Lighting,Signing Only,367061.5,154177,51.28577025159052,-2.473691648387019,"(51.28577025159052, -2.473691648387019)",26,100,513,26,1
30014051,"Detailed Examination of Underbridge MLN1 107m 32ch, using a MEWP / ladder and small hand tools. Works to be carried out  between the hours of 22:00hrs Wednesday 27th July to 06.00hrs  Thursday 28th July 2016",Bridge (Rail Over Road)  Named: WESTMORELAND ROAD,Completed,27/07/2016 12:00:00 AM,28/07/2016 12:00:00 AM,NR-WESTERN TERRITORY STRUCTURES ENGINEER,Road Closure,374435,164401,51.378079929041952,-2.368702339598111,"(51.37807992904195, -2.3687023395981113)",33,112,563,12,1
30012724,New Connection,Rear of 15 St Stephen's Close,Completed,25/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,374853.91,165925,51.39180171149912,-2.362792035347316,"(51.39180171149912, -2.3627920353473155)",21,1,,7,1
30015333,metering,",6,WEST VIEW ROAD,BRISTOL,KEYNSHAM,BS31 2UA",Completed,02/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,Bristol Water,Signing Only,365208.74,168584.35,51.415201241926169,-2.501670818865566,"(51.41520124192617, -2.5016708188655663)",24,49,159,1,1
30009966,REPLACE 324M OF 100MM DI WITH 324M OF 75MM PE AND REPLACE OR TRANSFER APPROX 21 SERVICES,JUNC MINSMERE ROAD/HURN LANE - JUNC MINSMERE ROAD/WINDRUSH ROAD,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366361,167420,51.404802021789259,-2.484991683206069,"(51.40480202178926, -2.4849916832060686)",16,47,145,3,1
30015128,NEW GAS SERVICE 4M PUBLIC 6M PRIVATE,SIDE OF 3 ROTCOMBE VALE,Completed,15/08/2016 12:00:00 AM,18/08/2016 12:00:00 AM,BRISTOL CENTRAL,Give and Take,364732,158574,51.325165526552183,-2.507529254259057,"(51.32516552655218, -2.5075292542590573)",3,42,138,23,1
202693,Surface Dressing works - REVISED START DATE,Bend to Purnells Development,Completed,13/08/2016 12:00:00 AM,13/08/2016 12:00:00 AM,Bath and North East Somerset Council,Stop/Go Boards,364432.66,156852.76,51.30967049075619,-2.511652722096393,"(51.30967049075619, -2.5116527220963927)",3,43,136,23,1
30015276,Repair Service,12 St Peters Terrace,Completed,28/07/2016 12:00:00 AM,01/08/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Two-Way Signals,373962.16,164764.97,51.381330961868102,-2.375522686462764,"(51.3813309618681, -2.375522686462764)",33,112,560,12,1
202697,Remedial works - REVISED DATE.,Stripped places,Completed,21/08/2016 12:00:00 AM,21/08/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,361775.43,157630.97,51.316494813165242,-2.54985657459682,"(51.31649481316524, -2.54985657459682)",2,7,269,20,1
30014997,Slot Cutting,JUNCTION WITH VICTORIA BRIDGE ROAD,Completed,25/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,Imtech Bath & N E Somerset,Signing Only,374074.25,164835.5,51.381970282817825,-2.373917285393529,"(51.381970282817825, -2.373917285393529)",33,103,538,13,1
30009969,"REPLACE 414M OF 2IN, 4IN ST, DI WITH 414M OF 40MM, 75MM PE AND REPLACE OR TRANSFER APPROX 36 SERVICES",OPPOSITE NO. 38 WINDRUSH ROAD - O/S NO. 11/12 CHERWELL ROAD,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366367,167719,51.407490773373283,-2.48493387896753,"(51.40749077337328, -2.4849338789675297)",16,47,141,3,1
30015283,Repair Service,15,Completed,29/07/2016 12:00:00 AM,02/08/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,375638.26,162514,51.361166135142845,-2.351284459916305,"(51.361166135142845, -2.351284459916305)",19,38,107,18,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,13,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374660,166843,51.400047187897258,-2.365644727437966,"(51.40004718789726, -2.3656447274379655)",21,1,233,7,1
30015322,NEW GAS SERVICE 10M PUBLIC,O/S 71,Completed,23/08/2016 12:00:00 AM,01/09/2016 12:00:00 AM,BRISTOL SOUTH,Two-Way Signals,364822,168946,51.418428979159046,-2.507267732129554,"(51.418428979159046, -2.5072677321295544)",24,49,171,1,1
202587,Trial hole investigation works at each end of the bridge for Post tensioning investigations. Works to be undertaken under lane closures.,North and South ends of Churchill Bridge,Completed,09/01/2017 12:00:00 AM,27/01/2017 12:00:00 AM,Bath and North East Somerset Council,Lane Closure,375003.02,164341.26,51.377568190480297,-2.36053705311675,"(51.3775681904803, -2.36053705311675)",33,109,567,12,1
30014992,12m trenching in tarmac road and grass verge for new supply,Junction of Stidham Lane,Completed,01/08/2016 12:00:00 AM,10/08/2016 12:00:00 AM,1171 SE BRISTOL CONSTRUCTION,Give and Take,367125,168490,51.414467664372815,-2.474108172894476,"(51.414467664372815, -2.474108172894476)",16,45,152,3,1
30009962,REPLACE 123M OF 4IN SI WITH 123M OF 75MM PE AND REPLACE OR TRANSFER APPROX 20 SERVICES,JUNC LAMBOURN ROAD/CHANDAG ROAD - O/S NO. 18 LAMBOURN ROAD,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366104,167753,51.407780763946079,-2.488718170700508,"(51.40778076394608, -2.4887181707005084)",16,46,143,3,1
30015234,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Opposite entrance to Chew Court Farm,Completed,08/08/2016 12:00:00 AM,10/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Two-Way Signals,357980,163145,51.365804163854797,-2.604965376933178,"(51.3658041638548, -2.6049653769331775)",6,31,81,21,1
202579,REVISED START DATE FOR 25/07/16 - Carriageway resurfacing between 7 am morning to 7 pm evening,Between Longfellow Road and Westfield Terrace approximate.,Completed,25/07/2016 12:00:00 AM,31/07/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,367499.75,154136.82,51.285434239262223,-2.467404109823386,"(51.28543423926222, -2.4674041098233856)",26,97,511,26,1
30015246,leak on inlet,",3,HIGHBURY VIEW,BRISTOL,TEMPLE CLOUD,BS39 5EE",Completed,21/07/2016 04:07:21 PM,29/07/2016 12:00:00 AM,Bristol Water,Signing Only,362534.81,158210.63,51.32175740483251,-2.539022128326988,"(51.32175740483251, -2.5390221283269883)",2,7,270,20,1
30013385,Repair Service Leak,3-4 Isabella Cottages,Completed,25/07/2016 12:00:00 AM,27/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Road Closure,375866.08,162338.64,51.359599155107105,-2.348000484795298,"(51.359599155107105, -2.3480004847952975)",19,38,117,18,1
30014754,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,11,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,BATH,Give and Take,374014,164688,51.380641275841086,-2.374772164185817,"(51.380641275841086, -2.374772164185817)",33,112,559,12,1
30006760,REPLACE 127M OF 6IN CI WITH 127M OF 125MM PE AND REPLACE OR TRANSFER APPROX 18 SERVICES,Junction of spring field close,Completed,01/08/2016 12:00:00 AM,09/09/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,372873,164343,51.377485614215722,-2.391139963856317,"(51.37748561421572, -2.391139963856317)",28,89,464,11,1
202591,DELAYED START DATE - S278 Works to Bradford Road / New roundabout construction to Bradford Road opp Greendown Place.,Bradford Road opp Greendown Place.,Completed,06/09/2016 12:00:00 AM,13/10/2016 12:00:00 AM,Bath and North East Somerset Council,Signing Only,375473.26,162380.68,51.359960253111538,-2.353644998716969,"(51.35996025311154, -2.353644998716969)",19,38,118,18,1
30015227,Poke out from existing chamber with 1m of Ducting for 3rd party interconnect,Junction with Cockers Hill,Completed,31/07/2016 12:00:00 AM,03/08/2016 12:00:00 AM,001 Hibernia Atlantic UK Limited,Give and Take,364681,164577,51.379137348447713,-2.50885900650235,"(51.37913734844771, -2.50885900650235)",8,41,123,16,1
30015163,Repair Service,5,Completed,22/07/2016 12:00:00 AM,26/07/2016 12:00:00 AM,WESSEX WATER (Bath Operations),Signing Only,377230.91,164138.64,51.375840514874604,-2.328514913337929,"(51.375840514874604, -2.328514913337929)",22,29,70,12,1
30015218,leaking cst,27 cold lay,Completed,21/07/2016 11:33:24 AM,27/07/2016 12:00:00 AM,Bristol Water,Signing Only,366145.99,167753.7,51.407789574737755,-2.488114562861755,"(51.407789574737755, -2.488114562861755)",16,47,144,3,1
30014673,NEW GAS SERVICE 3M PUBLIC 10M PRIVATE,20,Completed,14/07/2016 12:00:00 AM,21/07/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,365210,168529,51.414703653832639,-2.501647251513866,"(51.41470365383264, -2.5016472515138655)",24,49,159,1,1
30014935,Tree trimming - No excavation,"At grids 369140, 153259.",Completed,04/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,1167 SHEP/WELL M&R,Give and Take,369140,153259,51.277632863250254,-2.443809294291523,"(51.277632863250254, -2.443809294291523)",,,,,
30015372,Replace cst & fit meter,26,Completed,04/08/2016 12:00:00 AM,08/08/2016 12:00:00 AM,Bristol Water,Signing Only,365441.18,156757.05,51.308872268244812,-2.497175259830251,"(51.30887226824481, -2.4971752598302506)",13,69,361,23,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,OPP 17,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,366030,166611,51.397508273359101,-2.489672316622997,"(51.3975082733591, -2.489672316622997)",16,44,151,3,1
30015093,Urgent excavation in highway to locate and repair street light cable fault.,Outside 17,Completed,13/07/2016 09:00:00 AM,20/07/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,366882,154879,51.292071823629541,-2.476330749924621,"(51.29207182362954, -2.476330749924621)",11,8,282,25,1
30009927,"REPLACE 151M OF 6IN, 4IN CI WITH 151M OF 75MM, 125MM PE AND REPLACE OR TRANSFER APPROX 12 SERVICES.",LIMBERLOST,Completed,20/06/2016 12:00:00 AM,26/08/2016 12:00:00 AM,WGA - BRISTOL & BATH,Road Closure,375992,168374,51.413871298630909,-2.346602075692793,"(51.41387129863091, -2.346602075692793)",1,25,51,10,1
30011958,REPLACE TEMPORARY REINSTATEMENT WITH PERMANENT,uplands farm wellsway,Completed,01/08/2016 12:00:00 AM,03/08/2016 12:00:00 AM,BRISTOL SOUTH,Give and Take,365980,166694,51.398251544047675,-2.49039897137457,"(51.398251544047675, -2.4903989713745704)",16,44,151,3,1
30014880,NEW GAS SERVICE 4M PUBLIC 8M PRIVATE,19,Completed,20/07/2016 12:00:00 AM,25/07/2016 12:00:00 AM,BATH,Give and Take,372025,164331,51.377336389124586,-2.403322496432015,"(51.377336389124586, -2.4033224964320152)",28,92,467,11,1
30015165,Change overhead equipment from old pole to new pole and remove old pole,Outside Mancurthill,Completed,02/08/2016 12:00:00 AM,04/08/2016 12:00:00 AM,1164 SE MENDIP CONSTRUCTION,Two-Way Signals,361971,161755,51.353588381343123,-2.547492253104562,"(51.35358838134312, -2.547492253104562)",5,34,102,20,1
30015161,Lift manhole cover and test existing monitoring equipment,Norfolk Buildings,Completed,27/07/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WESSEX WATER (Engineering Northern WECS),Signing Only,374361,164824,51.381879964750503,-2.369796207202473,"(51.3818799647505, -2.3697962072024734)",34,115,211,9,1
30015039,Install 11m of 1 way poly duct in Verge,"O/S 197 TO O/S 203, HAYCOMBE DRIVE, BATH.",Completed,18/07/2016 12:00:00 AM,20/07/2016 12:00:00 AM,BT,Signing Only,372316,164061,51.374923026116157,-2.399120495927723,"(51.37492302611616, -2.399120495927723)",27,86,439,15,1
30015157,Urgent excavation in highway to locate and repair LV cable fault.,Outside 66,Completed,17/07/2016 11:30:00 AM,25/07/2016 12:00:00 AM,1163 NE MENDIP CONSTRUCTION,Signing Only,379531,166944,51.401153010926123,-2.295632279899461,"(51.40115301092612, -2.295632279899461)",1,26,43,10,1
30012171,REPLACE 336M OF 4IN SI WITH 336M OF 75MM PE AND REPLACE OR TRANSFER APPROX 35 SERVICES.,17,Completed,18/03/2016 12:00:00 AM,29/07/2016 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,374720,166853,51.400139791697562,-2.364782976749542,"(51.40013979169756, -2.3647829767495425)",21,1,233,7,1
30009950,REPLACE 141M OF 4IN SI WITH 141M OF 75MM PE AND REPLACE OR TRANSFER APPROX 17 SERVICES,JUNC KENNET ROAD/WELLAND ROAD - JUNC KENNET ROAD/CHANDAG ROAD,Completed,01/04/2016 12:00:00 AM,31/03/2017 12:00:00 AM,WGA - BRISTOL & BATH,Give and Take,366111,167945,51.409507508962022,-2.488635944390195,"(51.40950750896202, -2.4886359443901953)",16,46,142,3,1
202673,Carriageway reconstruction and drainage works.,North Parade Rd (Pulteney Rd to North Parade Bridge),Completed,11/09/2016 12:00:00 AM,09/10/2016 12:00:00 AM,Bath and North East Somerset Council,Road Closure,375427.18,164707.44,51.380879294869771,-2.354468419789267,"(51.38087929486977, -2.3544684197892667)",33,111,564,12,1
