AADFYear,CP,Region,LocalAuthority,Road,RoadCategory,Easting,Northing,StartJunction,EndJunction,LinkLength_km,LinkLength_miles,PedalCycles,Motorcycles,CarsTaxis,BusesCoaches,LightGoodsVehicles,V2AxleRigidHGV,V3AxleRigidHGV,V4or5AxleRigidHGV,V3or4AxleArticHGV,V5AxleArticHGV,V6orMoreAxleArticHGV,AllHGVs,AllMotorVehicles,id,location,Ward,Lower Layer Super Output Areas (LSOA),Output Areas (OA),Middle Layer Super Output Areas (MSOA),Boundary
2012,57290,South West,Bath and North East Somerset,A4175,PR,364728,169000,A4174 roundabout,road from Stockwood Hill,1,0.6213711922,212,232,10796,181,2088,195,29,9,3,8,24,269,13567,524b5d5ac67cfe33e61d40a0399e94caa0684142,"(51.41891, -2.50862)",24,49,171,1,1
2012,57772,South West,Bath and North East Somerset,A4,PU,375156,165673,A3039,A36,0.2,0.1242742384,305,173,11719,315,1773,232,15,2,3,1,1,254,14235,a02f85a88b618d6bc824a2fcb57b86e9616b453f,"(51.38955, -2.35844)",35,22,15,7,1
2012,57774,South West,Bath and North East Somerset,A3039,PU,375070,165290,Saracen St,A4 London Rd,0.5,0.3106855961,304,46,4196,253,513,77,7,0,3,0,0,86,5095,b39449e1e1b6561e2a823f2b0af34a730aa73086,"(51.38611, -2.35964)",35,22,17,7,1
2012,57934,South West,Bath and North East Somerset,A3604,PU,374000,164775,A36,A367 roundabout,1.6,0.9941939076,310,257,18648,440,2687,336,74,41,37,49,35,573,22604,c4e22930bd9b837ee8db35dbb7ec561faeaadac5,"(51.38143, -2.37498)",32,103,538,13,1
2012,73016,South West,Bath and North East Somerset,A368,PR,355000,156980,LA boundary,B3114,4.8,2.9825817227,5,27,3124,32,694,60,7,2,8,17,9,102,3978,6839ee7c61710f162d328e1ff6f9ee88da714067,"(51.31015, -2.64699)",4,32,87,21,1
2012,73017,South West,Bath and North East Somerset,A37,PR,362894,155349,LA boundary,A362,0.2,0.1242742384,13,131,9975,83,2033,316,73,49,30,150,153,771,12993,b112b7cdc8a0d7272efbf9c720c119beab623b51,"(51.29605, -2.53357)",3,43,133,23,1
2012,73020,South West,Bath and North East Somerset,A36,TR,378080,162056,LA boundary,B3018,0.1,0.0621371192,16,155,10639,45,1770,226,59,19,26,149,93,572,13182,c0964c710941c1e69865e458574a81fa7195af2f,"(51.35715, -2.31619)",10,113,56,10,1
2012,73024,South West,Bath and North East Somerset,A4175,PU,365600,168940,B3116,LA boundary,0.5,0.3106855961,152,187,13494,101,2088,113,47,11,3,2,7,184,16054,67873f252e1f968fe7ec6a683a6264831eada1ba,"(51.41843, -2.49608)",24,48,161,1,1
2012,73025,South West,Bath and North East Somerset,A4174,PR,364290,169940,A4,LA boundary,0.5,0.3106855961,5,435,27447,141,5456,504,151,162,21,157,139,1134,34613,91ff91e338271b6922db77fcf9fcd7a8759b966f,"(51.42734, -2.51502)",24,48,161,1,1
2012,73026,South West,Bath and North East Somerset,A4,PR,363955,169760,LA boundary,A4174,0.5,0.3106855961,401,646,27618,326,4728,770,89,84,26,91,86,1145,34463,230422fff38f9306fef594d2d8f49c63459f7767,"(51.4257, -2.51982)",24,48,161,1,1
2012,74521,South West,Bath and North East Somerset,A36,PU,375856,165236,Darlington St,Warminster Rd,0.5,0.3106855961,52,38,5564,41,775,85,7,0,1,1,0,93,6512,3b515e99c6bf142efa1fccd8d2a72d1d919047c9,"(51.38566, -2.34834)",22,30,74,12,1
2012,75360,South West,Bath and North East Somerset,A367,PU,374950,164450,Broad Quay,Corn St,0.1,0.0621371192,80,13,683,720,145,10,2,0,0,1,0,13,1574,71f1c5941345ad25f43c7d16ad88b69c0208ea71,"(51.37855, -2.36131)",35,20,14,7,1
2012,75361,South West,Bath and North East Somerset,A367,PU,375000,164490,Ambury,A3039,0.2,0.1242742384,99,86,4932,1014,567,68,22,2,0,2,0,93,6692,8b7ee389d010d7c7e27133fe44ae122d635dbcf1,"(51.37891, -2.36059)",35,20,14,7,1
2012,75362,South West,Bath and North East Somerset,A367,PU,375040,164370,Churchill Bridge,A3039,0.1,0.0621371192,99,86,4932,1014,567,68,22,2,0,2,0,93,6692,5ed59bdb5dd0ff21d5246b544c882be30f86b111,"(51.37784, -2.36001)",35,21,13,7,1
2012,75364,South West,Bath and North East Somerset,A367,PU,374900,164410,Broad Quay,Avon St,0.1,0.0621371192,9,32,3733,140,503,37,3,2,1,0,1,45,4452,61e8f3315e06d878a6128ce086d24e5709c227a3,"(51.37819, -2.36203)",35,20,14,7,1
2012,75365,South West,Bath and North East Somerset,A367,PU,374900,164510,Green Park Rd,Ambury,0.2,0.1242742384,9,32,3733,140,503,37,3,2,1,0,1,45,4452,b0c0afc8e5b8f1dd9937c77221eddf4d0e727c6c,"(51.37909, -2.36203)",35,20,14,7,1
2012,75366,South West,Bath and North East Somerset,A3039,PU,375030,165050,Northgate St,Saracen St,0.1,0.0621371192,49,33,4216,95,669,77,16,14,4,11,12,135,5148,27552ca60db692ea4229116c3b589a9c6981856a,"(51.38395, -2.3602)",35,20,11,7,1
2012,75367,South West,Bath and North East Somerset,A3039,PU,375040,165110,Broad St,Walcot St,0.1,0.0621371192,135,24,1965,152,241,36,5,0,1,0,0,42,2424,9a55d19a1f339b3c3e3b59631b3ac04c8115dbc7,"(51.38449, -2.36006)",35,20,7,7,1
2012,75368,South West,Bath and North East Somerset,A3039,PU,375070,165050,Northgate St,Walcot St,0.1,0.0621371192,175,23,2325,109,283,42,2,0,1,0,0,46,2786,0f5eff76997f91452754791f6a024f0ea2fb2411,"(51.38395, -2.35963)",35,20,11,7,1
2012,76061,South West,Bath and North East Somerset,A4,PR,371600,165740,A36,A4 principal,0.4,0.2485484769,99,269,14549,301,2187,164,28,17,3,28,9,248,17553,b567d17f4c8561d781f9a3866c5cceb6630fb50d,"(51.38998, -2.40954)",9,28,68,22,1
2012,77949,South West,Bath and North East Somerset,A367,PU,373750,162070,Sulis Manor Road roundabout,A3062,0.8,0.4970969538,75,263,16766,292,2274,296,53,37,9,27,65,488,20083,4b7c9799b85ce5916463a83aa2ebd2a21dab1a0f,"(51.3571, -2.37837)",30,60,334,19,1
2012,77950,South West,Bath and North East Somerset,A36,PU,373000,164660,Connection Rd,A3604,1.2,0.7456454307,225,160,11022,394,2236,326,96,56,8,35,45,565,14377,7248d33547d167e5561138cd4bb7d78a24c88edc,"(51.38035, -2.38934)",32,103,578,13,1
2012,77952,South West,Bath and North East Somerset,A4,PU,372500,165230,Old Newbridge Hill,A431,1.4,0.8699196691,110,298,16149,334,2427,182,31,19,4,31,9,276,19484,afd789a0303f26d6ebac54704818b882c10e4e77,"(51.38544, -2.39657)",29,17,317,8,1
2012,77953,South West,Bath and North East Somerset,A363,PU,378660,167000,Bathford Hill,A4,0.2,0.1242742384,7,75,7559,9,1492,189,44,13,2,9,20,277,9411,52d0dff8e7300f1cca6b9eca925b6008809d4647,"(51.40162, -2.30815)",1,26,41,10,1
2012,77954,South West,Bath and North East Somerset,A431,PU,372600,165500,A4,Penn Hill Rd,1.3,0.8077825499,38,65,8344,88,1672,73,13,0,0,1,0,87,10255,9072292b6dbe4a027a8ef7c507b85fa88266859d,"(51.38787, -2.39515)",29,16,319,8,1
2012,77976,South West,Bath and North East Somerset,A37,PU,361230,168000,Staunton Lane,LA Boundary,0.5,0.3106855961,8,174,14205,75,2628,387,69,61,73,174,253,1015,18098,3ccd45b9ac59908995b635ab8bc937d04b662eb3,"(51.40969, -2.55882)",7,75,402,20,1
2012,78006,South West,Bath and North East Somerset,A4175,PU,365100,168910,road to Stockwood Hill,B3116,0.6,0.3728227153,225,246,11444,192,2213,207,31,10,3,9,25,285,14381,47f8c7e9c87ac0ce81841d0bd3edc36c94c69494,"(51.41813, -2.50327)",24,49,171,1,1
2012,78024,South West,Bath and North East Somerset,A362,PR,370250,154360,Manor Rd,LA Boundary,0.2,0.1242742384,22,48,7167,155,1605,191,58,48,6,14,36,353,9329,28065690171b58388d1b369c2a15f3570e5f5343,"(51.2876, -2.42799)",12,78,416,24,1
2012,81328,South West,Bath and North East Somerset,A36,TR,378950,164000,Bathampton edge of BUA,B3108,4.2,2.6097590074,61,93,10323,150,1324,242,63,21,29,76,95,525,12415,94080bba7f85725006355e3d06ced1a0a9b7dba4,"(51.37467, -2.30381)",1,27,49,10,1
2012,81329,South West,Bath and North East Somerset,A36,PU,376103,165510,Sydney Rd/Beckford Rd,Footpath 80m before Trossachs Drive,0.6,0.3728227153,61,93,10323,150,1324,242,63,21,29,76,95,525,12415,2e202586b626c23c41fdfdb658edb2b64d457a38,"(51.38813, -2.34481)",22,29,71,12,1
2012,81330,South West,Bath and North East Somerset,A36,TU,377116,165944,Footpath 80m before Trossachs,Bathampton end of BUA,1.7,1.0563310268,61,93,10323,150,1324,242,63,21,29,76,95,525,12415,08a87aef68cb4a2f68ecdf193d33966e85c376ca,"(51.39207, -2.33028)",1,27,26,10,1
2012,99383,South West,Bath and North East Somerset,A4,TR,377610,166610,A46,A363,2.1,1.3048795037,37,296,19442,82,2972,474,93,73,35,84,87,846,23638,01d64659d0249e3cac7cb22fb4c27e0a0b9e0a88,"(51.39808, -2.32322)",1,24,31,10,1
2013,6133,South West,Bath and North East Somerset,A4,PU,375000,165200,Broad St,A3039,0.5,0.3,85,71,6290,69,1268,152,21,8,1,0,0,182,7880,f02f26524e032410677328119785976af4e6e972,"(51.3853, -2.36064)",35,20,7,7,1
2013,6134,South West,Bath and North East Somerset,A4,PR,365000,169290,A4174/A4175,B3116,2.8,1.7,34,454,19540,203,3754,587,156,122,17,179,99,1160,25111,2025152726eaa91f8af8b84bdcf7cda707c35156,"(51.42154, -2.50474)",24,49,171,1,1
2013,6382,South West,Bath and North East Somerset,A37,PR,361700,165000,B3130,Staunton Lane,3.2,2,6,152,11600,64,2306,325,62,58,46,141,220,852,14974,bd1fe9e5f0081f84795cd2231fd25b2c6d50e222,"(51.38275, -2.55174)",7,74,399,20,1
2013,6990,South West,Bath and North East Somerset,A36,PU,375300,164240,A367 roundabout,A3062 roundabout,0.5,0.3,409,316,19662,294,2609,363,89,68,42,71,56,689,23570,6f4436a95b94914171c95b31fed0219a464b8a36,"(51.37668, -2.35627)",33,109,567,12,1
2013,7128,South West,Bath and North East Somerset,A367,PU,374700,164540,Avon St,A4,0.7,0.4,106,102,6640,355,975,98,17,3,0,0,0,118,8190,16ec6b00181a04dd282635a7f5bc63019a17b651,"(51.37935, -2.36491)",34,55,196,9,1
2013,7937,South West,Bath and North East Somerset,A4,PR,372000,165640,Broadway,Old Newbridge Hill,0.4,0.2,98,284,14375,311,2321,167,31,19,2,27,9,255,17546,6143e14becf521f16617d8d58dabe186bc8fe4d2,"(51.3891, -2.40378)",29,18,313,8,1
2013,8116,South West,Bath and North East Somerset,A362,PU,366000,154970,B3355,B3355,1.5,0.9,17,38,6588,74,1140,104,34,22,2,10,18,190,8030,47240d2d2a38293c4daaa59d3f7448ea5a8baa4f,"(51.29284, -2.48899)",11,10,280,25,1
2013,8292,South West,Bath and North East Somerset,A36,PU,375619,165276,Darlington St,Beckford Rd,0.2,0.1,401,194,8218,298,1763,326,102,91,11,34,82,646,11119,ac5ae8c9691b54070624dba6be9749431582e470,"(51.38601, -2.35175)",35,21,24,7,1
2013,16122,South West,Bath and North East Somerset,A36,PR,372200,165000,A4(T),Connection Rd,1.5,0.9,45,145,9242,85,1940,288,88,95,5,32,44,552,11964,474648af21b89c9b60d3fb0bdbfe76f98b3adf6f,"(51.38336, -2.40086)",28,92,478,11,1
2013,16354,South West,Bath and North East Somerset,A37,PR,361900,160000,A39,A368,5.7,3.5,5,102,8494,105,1723,394,92,57,23,141,187,894,11318,920d19627d3953f3bed03086b6dc9b5b686495c0,"(51.33781, -2.54832)",5,34,95,20,1
2013,16389,South West,Bath and North East Somerset,A39,PR,364800,160000,B3115,A368,3.5,2.2,16,65,6820,67,1209,239,37,28,3,10,22,339,8500,4bd0f3185cba441ae6445ddd73150c88dc2b83dd,"(51.338, -2.5067)",8,40,126,16,1
2013,16957,South West,Bath and North East Somerset,A367,PR,372050,160820,B3115,Sulis Manor Road roundabout,1.7,1.1,67,250,14924,271,2175,272,53,39,6,24,62,456,18076,b6cfe26e0569b17c3892128f2c27470beed1534d,"(51.34577, -2.40269)",9,28,67,22,1
2013,17552,South West,Bath and North East Somerset,A3062,PU,375630,164000,A36 roundabout,North Rd/The Avenue,1.7,1.1,84,38,4640,81,612,44,9,0,0,2,2,57,5428,b43f8d50c3b335abd2af0c436ee0ef5a502abbe0,"(51.37453, -2.35151)",33,110,574,12,1
2013,17920,South West,Bath and North East Somerset,A36,PU,375440,165500,Beckford Rd,A4,0.5,0.3,245,130,14193,157,2430,445,158,62,14,83,109,871,17781,84a375bdf3e3a9e7bcd74e89c4bb981643aa503d,"(51.388, -2.35434)",35,21,19,7,1
2013,18277,South West,Bath and North East Somerset,A4,PU,375010,165130,Saracen St,George St,0.1,0.1,72,44,1944,167,410,47,8,0,0,0,0,55,2620,cdd49101c932aff98f793e051af1af716d9cb682,"(51.38467, -2.3605)",35,20,7,7,1
2013,26126,South West,Bath and North East Somerset,A4,PU,376000,166200,A36,A46,2,1.2,309,250,16302,367,2547,468,83,91,51,123,125,941,20407,b3a3192e4efe6ff8d0bcb880e042a22d2c83b145,"(51.39432, -2.34634)",36,95,490,4,1
2013,26127,South West,Bath and North East Somerset,A4,PR,370000,165500,B3116,A39,5,3.1,72,395,19211,259,3420,570,101,78,13,102,84,948,24233,05ba5fec209ba8ebd9062de214f61b04b4a7208f,"(51.38774, -2.43252)",9,28,68,22,1
2013,26417,South West,Bath and North East Somerset,A39,PR,363500,157000,A37,B3355,1,0.6,12,88,4715,47,1115,215,62,22,4,15,35,353,6318,6b556d8b9a074e47400d3ec3e53ffef097c6f201,"(51.31094, -2.52505)",3,43,136,23,1
2013,27024,South West,Bath and North East Somerset,A36,PU,375640,165000,A3062 roundabout,Sydney Place,1.1,0.7,118,136,14956,372,2435,388,100,71,12,89,54,714,18613,54adef44dd25bf912d2fbdfd3e097c41ff3707df,"(51.38353, -2.35143)",35,21,3,7,1
2013,27025,South West,Bath and North East Somerset,A367,PU,368000,154500,LA boundary,A362,2.6,1.6,72,167,10792,219,2171,210,30,35,5,24,44,348,13697,eb095ff563de2d425210c38b30dd4773af53b30a,"(51.28874, -2.46026)",26,99,507,26,1
2013,27026,South West,Bath and North East Somerset,A368,PR,360000,161000,B3114,A37,9,5.6,13,57,4506,48,736,111,27,10,2,4,10,164,5511,72452cb95eb807fdccb3cfada3933fb3b1e96ebf,"(51.34667, -2.57571)",6,31,79,21,1
2013,27156,South West,Bath and North East Somerset,A4,PU,374000,165200,A3604,A367,1.1,0.7,405,259,12161,627,2458,145,15,22,1,2,0,185,15690,551d734bafed202a5ac3cc015628d0281a5954ea,"(51.38525, -2.37502)",34,115,205,9,1
2013,77952,South West,Bath and North East Somerset,A4,PU,372500,165230,Old Newbridge Hill,A431,1.4,0.9,109,315,15956,345,2577,186,34,21,3,30,10,284,19477,32dc3682e5104e87a5fc7fcca1d936ed003c02a5,"(51.38544, -2.39657)",29,17,317,8,1
2013,27638,South West,Bath and North East Somerset,A3062,PU,375000,162260,A367,The Avenue/Ralph Allen Drive,2.4,1.5,255,93,9978,140,1189,65,22,29,1,2,2,121,11521,d49d8a65be6e82908d8022ffe4f9888a6554e66a,"(51.35886, -2.36044)",19,36,121,18,1
2013,28320,South West,Bath and North East Somerset,A36,PU,375783,165443,Bathwick St,Warminster Rd,0.5,0.3,409,66,4775,140,707,86,25,6,1,6,10,134,5822,77cec0ef8413e9e9d28d07c4013a51f92e9b9470,"(51.38752, -2.34941)",36,96,499,6,1
2013,36131,South West,Bath and North East Somerset,A4,PU,374700,165000,A367,Broad St,0.6,0.4,195,90,5845,50,1281,87,20,3,1,1,0,112,7378,058e8038325788070e46a75189899f5508b8c196,"(51.38349, -2.36494)",34,55,193,9,1
2013,36389,South West,Bath and North East Somerset,A37,PR,361770,164000,A368,B3130,3.2,2,13,143,9755,88,1999,304,106,65,4,116,221,816,12801,5d36edd8f8f06381b93aa064ca66ea5236b8165b,"(51.37376, -2.55062)",7,74,399,20,1
2013,36423,South West,Bath and North East Somerset,A39,PR,370000,165300,A368,A4,6,3.7,35,90,9015,77,1686,116,69,24,2,26,29,266,11134,00fc0b9ecdca9473bc87e244a1ef7e9dc0fe9e9f,"(51.38594, -2.4325)",9,28,68,22,1
2013,37050,South West,Bath and North East Somerset,A367,PU,374800,164300,A3062,A36/A3064 roundabout,3,1.9,91,223,13551,597,2002,239,70,63,3,19,22,416,16789,ae87fff3fa21df9ef0284f9ced6600d2809d733c,"(51.3772, -2.36345)",33,109,,12,1
2013,38015,South West,Bath and North East Somerset,A3039,PU,375085,164955,Dorchester St,Broad St,0.9,0.6,558,38,2056,596,360,55,9,1,0,0,0,65,3115,dc241be2e611564a319db3514c823954b017ae9c,"(51.3831, -2.35941)",35,20,11,7,1
2013,38606,South West,Bath and North East Somerset,A363,PR,379280,165000,LA Boundary,Bathford Hill,3.1,1.9,6,68,6684,7,1443,169,42,13,2,8,18,252,8454,9e68742743eec7ab9d9029c850d909717ba0d67e,"(51.38367, -2.29912)",1,24,45,10,1
2013,46133,South West,Bath and North East Somerset,A4,PR,371000,165500,A39,A36,1.4,0.9,106,278,17189,391,2908,336,157,107,13,44,150,807,21573,4704c48cb9052c51ad0559a9b313d01e3162bcbb,"(51.3878, -2.41814)",9,28,68,22,1
2013,46389,South West,Bath and North East Somerset,A37,PR,362930,156000,A362,A39,1.4,0.9,21,204,13854,123,2315,513,125,94,69,207,210,1218,17714,661bda86d12dd321ca87cbbd79d8ccd392098e14,"(51.30191, -2.53312)",3,43,131,23,1
2013,46421,South West,Bath and North East Somerset,A39,PR,364000,157500,B3355,B3115,2.8,1.7,29,118,7759,99,1608,235,54,22,5,12,21,349,9933,bb0c3d23f22e90d819de6f4562fd2b244867d8d6,"(51.31547, -2.51793)",3,43,136,23,1
2013,47026,South West,Bath and North East Somerset,A362,PR,365000,154900,A37,B3355,3,1.9,14,89,7998,33,1632,209,42,28,5,49,46,379,10131,161ddd70be0a3e5f7196b7500a64da750bcacfeb,"(51.29215, -2.50332)",13,67,373,23,1
2013,47031,South West,Bath and North East Somerset,A367,PR,370000,156940,A362,B3115,8.7,5.4,44,192,11291,200,1601,280,79,49,11,26,37,482,13766,ca20b22425de48a551e49e30833819e2a98f2f91,"(51.31078, -2.43179)",15,72,377,22,1
2013,47162,South West,Bath and North East Somerset,A431,PR,370000,167400,"Penn Hill Rd, Bath",LA boundary,4.6,2.9,28,79,5999,47,1106,56,6,5,1,1,1,70,7301,3af4f32504415b33877da268933803093cfb842c,"(51.40483, -2.43268)",1,25,50,10,1
2013,47897,South West,Bath and North East Somerset,A3604,PU,373580,165000,A4,A36,0.3,0.2,146,94,13230,273,2794,173,85,76,4,5,7,350,16741,626ec3b32d4788d3e7d774fe49850e578784549b,"(51.38344, -2.38103)",32,103,538,13,1
2013,48359,South West,Bath and North East Somerset,A367,PU,375005,164350,A36/A3064 roundabout,Broad Quay,0.1,0.1,271,262,12874,872,1652,117,40,10,1,1,2,171,15831,1758b06e429dfa0f48fbe6e47f81b40823334aa0,"(51.37765, -2.36051)",35,20,12,7,1
2013,56111,South West,Bath and North East Somerset,A4,PR,380000,167630,A363,LA Boundary,2,1.2,21,121,9086,119,1661,223,65,50,12,29,37,416,11403,10b484e99d34ef32eccbce41e038a9f1adf8a4b7,"(51.40734, -2.28893)",1,26,41,10,1
2013,56378,South West,Bath and North East Somerset,A36,TR,377840,160000,LA Boundary,LA Boundary,3.1,1.9,16,74,10689,57,1352,236,45,52,45,139,101,618,12790,0acc9407cae2d412bd915b389480d1187c88bd30,"(51.33865, -2.31951)",10,113,52,10,1
2013,56445,South West,Bath and North East Somerset,A4,PU,373300,165100,A431,A3604,0.3,0.2,323,174,17596,710,2317,176,38,7,3,5,5,234,21031,ce3b9704e83fc260ed3394d2a5a353e57f7e60c9,"(51.38432, -2.38506)",34,54,207,9,1
2013,56503,South West,Bath and North East Somerset,A46,TR,375273,170000,A4,LA Boundary,5.1,3.2,9,199,16905,51,2887,455,101,108,43,260,212,1179,21221,6416e3a9a2626556f2d3209d12afb036812e3809,"(51.42846, -2.35706)",1,25,51,10,1
2013,56952,South West,Bath and North East Somerset,A362,PU,368000,154759,B3355,A367,2.1,1.3,43,121,12292,135,2095,215,53,31,10,25,28,362,15005,75301a018bcfe7d564d5b1b308d903f052084e91,"(51.29106, -2.46029)",26,99,507,26,1
2013,57032,South West,Bath and North East Somerset,A368,PR,365000,161630,A37,A39,4.4,2.7,19,59,4082,16,616,90,12,5,0,2,6,115,4888,3942c1935f8e6d79857930207b8b3a80dcc40313,"(51.35267, -2.50399)",8,40,130,16,1
2013,57046,South West,Bath and North East Somerset,A362,PU,370000,154560,A367,Manor Rd,1.4,0.9,23,59,7807,178,1833,212,69,60,5,14,41,401,10278,c2ef29118b74aca84de795d08fd426982e6ce21b,"(51.28939, -2.43159)",12,78,416,24,1
2013,57290,South West,Bath and North East Somerset,A4175,PR,364728,169000,A4174 roundabout,road from Stockwood Hill,1,0.6,234,275,10629,160,1954,112,20,18,12,22,17,201,13219,172cbae853c1d00a6610052b73c5210af17652c5,"(51.41891, -2.50862)",24,49,171,1,1
2013,57772,South West,Bath and North East Somerset,A4,PU,375156,165673,A3039,A36,0.2,0.1,413,198,13959,335,2059,208,23,5,2,2,0,240,16791,908a9c80fc31a5ebfb2a4d8aae1ddedec73c34a0,"(51.38955, -2.35844)",35,22,15,7,1
2013,57774,South West,Bath and North East Somerset,A3039,PU,375070,165290,Saracen St,A4 London Rd,0.5,0.3,300,51,4159,265,533,77,7,0,2,0,0,86,5094,043235f0c9f27112b481780facac7ab3096c5265,"(51.38611, -2.35964)",35,22,17,7,1
2013,57934,South West,Bath and North East Somerset,A3604,PU,374000,164775,A36,A367 roundabout,1.6,1,306,257,18542,414,2718,335,80,46,27,45,36,569,22500,467dbc6b4bea5d09371e61601d8691117af6e37e,"(51.38143, -2.37498)",32,103,538,13,1
2013,73016,South West,Bath and North East Somerset,A368,PR,355000,156980,LA boundary,B3114,4.8,3,5,27,3066,29,745,59,7,3,6,16,9,100,3967,82321b55f19fa3b261429f9096c3bfd65b68ae24,"(51.31015, -2.64699)",4,32,87,21,1
2013,73017,South West,Bath and North East Somerset,A37,PR,362894,155349,LA boundary,A362,0.2,0.1,13,135,9953,81,2104,305,77,53,23,147,161,766,13039,39fa82dd3fb496ff597d43ec775b1f60c982ae45,"(51.29605, -2.53357)",3,43,133,23,1
2013,73020,South West,Bath and North East Somerset,A36,TR,378080,162056,LA boundary,B3018,0.1,0.1,16,157,10442,42,1900,224,63,22,20,142,94,565,13106,41e8ebaca3f60da63c833f367c146424d1ac5d48,"(51.35715, -2.31619)",10,113,56,10,1
2013,73024,South West,Bath and North East Somerset,A4175,PU,365600,168940,B3116,LA boundary,0.5,0.3,151,197,13333,105,2216,116,52,13,2,2,7,192,16043,53961e979942007af1256ac26a18ff24e6891603,"(51.41843, -2.49608)",24,48,161,1,1
2013,73025,South West,Bath and North East Somerset,A4174,PR,364290,169940,A4,LA boundary,0.5,0.3,12,615,28897,58,4528,651,131,141,46,161,170,1300,35398,f616ac72af47ff03169680e7c70aef5cf6b37ebd,"(51.42734, -2.51502)",24,48,161,1,1
2013,73026,South West,Bath and North East Somerset,A4,PR,363955,169760,LA boundary,A4174,0.5,0.3,397,681,27289,336,5020,784,98,96,20,89,91,1178,34504,de6bd073ceb26b25fc3007f9ac20bdc7bd565afb,"(51.4257, -2.51982)",24,48,161,1,1
2013,74521,South West,Bath and North East Somerset,A36,PU,375856,165236,Darlington St,Warminster Rd,0.5,0.3,51,43,5515,43,806,86,7,0,1,1,0,95,6502,33eb43ad85db656ca139a4146ea5fadc45f44b03,"(51.38566, -2.34834)",22,30,74,12,1
2013,75360,South West,Bath and North East Somerset,A367,PU,374950,164450,Broad Quay,Corn St,0.1,0.1,79,15,677,753,150,10,2,0,0,1,0,13,1608,a67663a6e34ca33fade02b22002df73c2614fe60,"(51.37855, -2.36131)",35,20,14,7,1
2013,75361,South West,Bath and North East Somerset,A367,PU,375000,164490,Ambury,A3039,0.2,0.1,98,96,4889,1060,589,68,24,2,0,2,0,96,6730,434d52aa6abe2b4d2de59e196fb0e02a82658d67,"(51.37891, -2.36059)",35,20,14,7,1
2013,75362,South West,Bath and North East Somerset,A367,PU,375040,164370,Churchill Bridge,A3039,0.1,0.1,98,96,4889,1060,589,68,24,2,0,2,0,96,6730,f1d4cb0ba7a6871583adea8744bd4b4cfd45931e,"(51.37784, -2.36001)",35,21,13,7,1
2013,75363,South West,Bath and North East Somerset,A367,PU,374970,164380,Churchill Bridge,Ambury,0.1,0.1,98,96,4889,1060,589,68,24,2,0,2,0,96,6730,51f1191afac1b6bbbc53fa2c7f1d0280df5334d8,"(51.37792, -2.36102)",35,20,12,7,1
2013,75364,South West,Bath and North East Somerset,A367,PU,374900,164410,Broad Quay,Avon St,0.1,0.1,48,68,5212,268,487,49,2,0,1,1,0,53,6088,aeb1fb88ac3056b5c53bce348958eb67e511ad11,"(51.37819, -2.36203)",35,20,14,7,1
