id,uri,title,published,isbn,author
GBA827776,http://bnb.data.bl.uk/id/resource/014543168,Strike back,2008,1405687398,Chris Ryan
GB7203980,http://bnb.data.bl.uk/id/resource/010971914,Pompey's Head,1971,0855945931,Hamilton Basso
GB8912432,http://bnb.data.bl.uk/id/resource/008422790,Law rides the range,1989,0745194443,Walt Coburn
GB99X6765,http://bnb.data.bl.uk/id/resource/008393399,The Youngerman guns,1999,0783804466,Lewis B. Patten
GBB1B3307,http://bnb.data.bl.uk/id/resource/015899506,The quiz master,2011,1405623217,Michael Scott
GBA666871,http://bnb.data.bl.uk/id/resource/013522727,"Blood & sand : love, death and survival in an age of global terror",2006,1405648287,Frank Gardner
GB9134359,http://bnb.data.bl.uk/id/resource/010737166,The fingerprint,1991,0862208114,Anthony Gilbert
GB99Y6463,http://bnb.data.bl.uk/id/resource/008393378,Mediterranean adventure,1999,0754036294,Pat Phillips
GB8313408,http://bnb.data.bl.uk/id/resource/008783918,The sleeping tiger,1983,0851199461,Hamilton Jobson
GBA651178,http://bnb.data.bl.uk/id/resource/013480479,Deadman canyon,2006,1405636459,Louis Trimble
GB99Y6465,http://bnb.data.bl.uk/id/resource/008393365,The red signal,1999,0754036154,Grace Livingston Hill
GBB267833,http://bnb.data.bl.uk/id/resource/016122776,Baited blood,2012,1471304221,Sue Ann Jaffarian
GB8712829,http://bnb.data.bl.uk/id/resource/009444239,Listen to the children,1987,0745105661,Jennie Melville
GBB301124,http://bnb.data.bl.uk/id/resource/008296500,The death of kings,2004,0754094030,Conn Iggulden
GB9963306,http://bnb.data.bl.uk/id/resource/007048185,Match shapes with me,1999,1840881836,Susan Hood
GBA3W3314,http://bnb.data.bl.uk/id/resource/006895872,Riddle me this! : riddles and stories to sharpen your wits,2003,1841480304,Hugh Lupton
GBA4Z8328,http://bnb.data.bl.uk/id/resource/006934937,Gila City : western stories,2003,078623802X,Bennett Foster
GBB261224,http://bnb.data.bl.uk/id/resource/010910596,Fast draw,2002,0754048500,Jackson Cole
GBA123422,http://bnb.data.bl.uk/id/resource/010733348,Sleeping Beauty,2001,0752549383,Stephanie Laslett
GB7913218,http://bnb.data.bl.uk/id/resource/007437394,Walking around Bristol,1979,0906230500,Helena Eason
GB8209850,http://bnb.data.bl.uk/id/resource/008783449,Egyptian journey,1982,0893404438,Gladys Fullbrook
GBA4Y1131,http://bnb.data.bl.uk/id/resource/010360362,Lacé maxi,2004,9058773329,Gerda Perik
GB9035341,http://bnb.data.bl.uk/id/resource/010737122,The Saint in Europe,1989,0862207614,Leslie Charteris
GBB1B0848,http://bnb.data.bl.uk/id/resource/015895175,The affair,2011,1445859688,Lee Child
GB9503037,http://bnb.data.bl.uk/id/resource/009716519,The glimpses of the moon,1994,0745126049,Edith Wharton
GBA560997,http://bnb.data.bl.uk/id/resource/013256077,The legend of Blackhurst,2005,1405632518,Monica Heath
GBA598871,http://bnb.data.bl.uk/id/resource/013342900,A-Z of needlepoint,2005,097509209X,Sue Gardner
GB8022604,http://bnb.data.bl.uk/id/resource/010103729,The ship that died of shame : and other stories,1980,0859974839,Nicholas Monsarrat
GBA3V2364,http://bnb.data.bl.uk/id/resource/009060771,What labs love,2001,0764563203,Ed Camelli
GB7922749,http://bnb.data.bl.uk/id/resource/010103677,A Christmas carol,1979,0859974235,Charles Dickens
GB8531462,http://bnb.data.bl.uk/id/resource/009443930,Lazare the leopard,1985,0745102530,Eva McDonald
GB9970195,http://bnb.data.bl.uk/id/resource/010732973,Children's first book of long long ago,1999,0752530836,Neil Morris
GBB1C8767,http://bnb.data.bl.uk/id/resource/015964662,Man without a gun : a western duo,2012,1445886987,Lauran Paine
GBA1Y5102,http://bnb.data.bl.uk/id/resource/008392220,Rosie of the river,2001,0754015823,Catherine Cookson
GB8855890,http://bnb.data.bl.uk/id/resource/010737254,Tumbling River Range,1989,0862209080,W. C. Tuttle
GBA977228,http://bnb.data.bl.uk/id/resource/015342175,Instinct : the man who stopped the 20th hijacker,2009,1599215160,Michael A. Smerconish
GBA971630,http://bnb.data.bl.uk/id/resource/015331806,The dragon tattoo,2009,1405663790,Tim Pigott-Smith
GBA1Y6535,http://bnb.data.bl.uk/id/resource/009492820,Syria & Lebanon handbook,2001,1900949903,Ivan Mannheim
GBA455609,http://bnb.data.bl.uk/id/resource/012959848,Heretic,2003,0754087131,Bernard Cornwell
GBA2U6343,http://bnb.data.bl.uk/id/resource/006913052,A killing frost,2002,0786243090,Michael A. Black
GBA4Y0414,http://bnb.data.bl.uk/id/resource/008395033,Destinations,2004,0754099725,Sheila O'Flanagan
GBA775394,http://bnb.data.bl.uk/id/resource/013950653,Grave surprise,2007,1405640170,Charlaine Harris
GB9234619,http://bnb.data.bl.uk/id/resource/010737188,I start counting,1992,0862208335,Audrey Erskine Lindop
GBA4Y0423,http://bnb.data.bl.uk/id/resource/008395024,Man trap,2004,0754099067,Gwen Moffat
GBB278714,http://bnb.data.bl.uk/id/resource/014555665,Cinderella,2007,1405493208,Gaby Goldsack
GB7427316,http://bnb.data.bl.uk/id/resource/011597416,Sand castle,1974,0859970558,Janet Beith
GBA739395,http://bnb.data.bl.uk/id/resource/013751851,Imperium : a novel of ancient rome,2007,1405616806,Robert Harris
GBA455204,http://bnb.data.bl.uk/id/resource/012959443,Shadow Valley,2004,0786263091,Barry Cord
GBA601889,http://bnb.data.bl.uk/id/resource/013348974,Lord Deverill's secret,2005,1405634219,Amanda Grange
GBB247638,http://bnb.data.bl.uk/id/resource/016086859,Bad moon rising,2012,1445890712,Edward Gorman
GB8518268,http://bnb.data.bl.uk/id/resource/010103819,Sweetbriar,1985,0859975886,Jude Deveraux
GB97V8205,http://bnb.data.bl.uk/id/resource/007713813,A touch of mortality,1997,0745154239,Ann Granger
GBA1V9213,http://bnb.data.bl.uk/id/resource/008392301,The moth,2001,0754016684,Catherine Cookson
GB99Y8390,http://bnb.data.bl.uk/id/resource/010764634,Digger Dan,1999,1840881070,Tim Healey
GBB273859,http://bnb.data.bl.uk/id/resource/010915366,The comfort of strangers,2002,0754048055,Ian McEwan
GBA724539,http://bnb.data.bl.uk/id/resource/013704723,Sea of lost love,2007,1405617586,Santa Montefiore
GB7407586,http://bnb.data.bl.uk/id/resource/010960966,Country tales : collected short stories,1974,0850464978,H. E. Bates
GBB0B1967,http://bnb.data.bl.uk/id/resource/014746857,Fast cars,2008,1407524313,Matt Crossick
GBB2C6668,http://bnb.data.bl.uk/id/resource/010914762,Without fail,2002,0754017451,Lee Child
GBA4Z0971,http://bnb.data.bl.uk/id/resource/008394846,Right as rain,2003,0754093697,George P. Pelecanos
GBA8C8969,http://bnb.data.bl.uk/id/resource/014800100,Long rifle : one man's deadly sniper missions in Iraq and Afghanistan,2009,1599214407,Joe LeBleu
GBA4X0589,http://bnb.data.bl.uk/id/resource/012880530,My left foot,2003,0754093298,Christy Brown
GBB290251,http://bnb.data.bl.uk/id/resource/011554076,The long trail north,2003,0754088707,Robert J. Conley
GB96X7686,http://bnb.data.bl.uk/id/resource/007713473,Cactus cavalier,1996,0786206519,Norman A. Fox
GB98X2099,http://bnb.data.bl.uk/id/resource/008393064,The ruthless range,1998,0754032930,Lewis B. Patten
GBA636821,http://bnb.data.bl.uk/id/resource/013437707,Rose Alley,2006,1405612371,Audrey Howard
GB8513746,http://bnb.data.bl.uk/id/resource/008783310,No more dying then,1985,0851193315,Ruth Rendell
GBA1X5729,http://bnb.data.bl.uk/id/resource/008394124,Night marshall,2001,0783893205,L. P. Holmes
GB8426973,http://bnb.data.bl.uk/id/resource/009443734,Your eyelids are growing heavy,1984,0745100554,Barbara Paul
GBB024909,http://bnb.data.bl.uk/id/resource/014638345,Talking bollocks! : totally stupid everyday remarks,2008,1906051186,R. Lingo
GBA9B1452,http://bnb.data.bl.uk/id/resource/015421769,The clockwork teddy,2009,1408433001,John J. Lamb
GBA531421,http://bnb.data.bl.uk/id/resource/013175077,Raiders of the valley,2005,0786270322,Tom Curry
GBA1Y5052,http://bnb.data.bl.uk/id/resource/008394090,Doc Holliday's gone : a western duo,2000,075404369X,Jane Candia Coleman
GBA775407,http://bnb.data.bl.uk/id/resource/013950666,The passionate Miss Prudence,2007,0786296917,Lisa Noeli
GBA653009,http://bnb.data.bl.uk/id/resource/013486218,Trigger law,2006,1405680962,Jackson Cole
GB8523411,http://bnb.data.bl.uk/id/resource/009443885,Minder,1985,0745102085,Anthony Masters
GBA866599,http://bnb.data.bl.uk/id/resource/014614920,Little treasures,2008,1405662379,Katie Price
GBA0X9158,http://bnb.data.bl.uk/id/resource/008392087,Irresistible forces,2000,0754014436,Danielle Steel
GBA795134,http://bnb.data.bl.uk/id/resource/014407657,Dearest enemy,2007,1405642688,Nan Ryan
GB99X2260,http://bnb.data.bl.uk/id/resource/009496731,"The Barefoot book of giants, ghosts and goblins : traditional tales from around the world",1999,1902283260,John Matthews
GBA470174,http://bnb.data.bl.uk/id/resource/013002140,Dead until dark,2004,0754069958,Charlaine Harris
GB98V3494,http://bnb.data.bl.uk/id/resource/008393273,Elusive dawn,1998,0786216301,Kay Hooper
GBA508166,http://bnb.data.bl.uk/id/resource/012983350,"The diary of an Indian cavalry officer, 1843-63 : before, during, and after the Mutiny",2003,1904289169,John Hatfield Brooks
GBA994972,http://bnb.data.bl.uk/id/resource/015381063,The girl on the landing,2009,1408429047,Paul Torday
GB8239322,http://bnb.data.bl.uk/id/resource/011175865,Voyage with murder,1982,0850466245,Jeremy York
GBA4X8873,http://bnb.data.bl.uk/id/resource/008394743,Tough company,2004,0754082784,Clem Colt
GBA619637,http://bnb.data.bl.uk/id/resource/013392198,Brazen,2005,140563457X,Carly Phillips
GB7332294,http://bnb.data.bl.uk/id/resource/010960924,The attending truth,1973,0850464544,Ernest Robertson Punshon
GB7324953,http://bnb.data.bl.uk/id/resource/010972165,Jampot Smith,1973,0855948752,Jeremy Brooks
GB95Q6721,http://bnb.data.bl.uk/id/resource/007714043,Horse whisperer,1996,0745179274,Nicholas Evans
GBB078701,http://bnb.data.bl.uk/id/resource/015589461,Texas tough,2010,1408462885,Hascal Giles
GBA795085,http://bnb.data.bl.uk/id/resource/014407608,The final murder,2008,1405619546,Anne Holt
GB7924277,http://bnb.data.bl.uk/id/resource/012022819,"Agricultural cooperation in practice : a case study of multi-purpose agricultural cooperative, 1916 to 1977",1977,0900843853,Malcolm Sargent
GBA601847,http://bnb.data.bl.uk/id/resource/013348932,The Italian secretary : a further adventure of Sherlock Holmes,2005,1405612096,Caleb Carr
GBA509811,http://bnb.data.bl.uk/id/resource/013100399,Night watch,2004,1587247860,Suzanne Brockmann
GB98W4158,http://bnb.data.bl.uk/id/resource/008391813,A dark devotion,1998,0754021270,Clare Francis
GBA619619,http://bnb.data.bl.uk/id/resource/013392180,Making your mind up,2006,1405613777,Jill Mansell
GBB141383,http://bnb.data.bl.uk/id/resource/015781720,Children's history of Colchester,2011,1849930384,Andrew Phillips
GB96Z8562,http://bnb.data.bl.uk/id/resource/007713004,The diamond cat,1996,0745128874,Marian Babson
GB9635479,http://bnb.data.bl.uk/id/resource/012702178,My toy garage,1995,1857240677,Stewart Cowley
GBB134672,http://bnb.data.bl.uk/id/resource/015772327,The kill zone,2011,1445854791,Chris Ryan
GBB2C1551,http://bnb.data.bl.uk/id/resource/012209290,Lessons in logic,2002,0754074870,Janie Bolitho
GB99U5313,http://bnb.data.bl.uk/id/resource/008393680,The sand dancers,2000,0754039331,Dee Wyatt
GBA680403,http://bnb.data.bl.uk/id/resource/013557698,At risk,2006,1405614951,Patricia Daniels Cornwell
GBA0Y4344,http://bnb.data.bl.uk/id/resource/008393811,The ten commandments,2000,0786224118,Anthea Fraser
GB99X6768,http://bnb.data.bl.uk/id/resource/008393389,The lying voices,1999,0754036405,Elizabeth Ferrars
GBA775398,http://bnb.data.bl.uk/id/resource/013950657,Father's day,2007,0786292504,Debbie Macomber
GB9768450,http://bnb.data.bl.uk/id/resource/009485950,Runs in the memory : county cricket in the 1950s,1997,0953119602,Stephen Chalke
GB7215754,http://bnb.data.bl.uk/id/resource/010556756,Model scripture papers for Common Entrance Examination to public schools,1972,0714209023,P. Robinson
GBB122613,http://bnb.data.bl.uk/id/resource/015754324,Children's history of York,2011,1849931240,Sarah Freeman
GBB270664,http://bnb.data.bl.uk/id/resource/016127089,Welcome to Rosie Hopkins' sweetshop of dreams,2012,1445828235,Jenny Colgan
GB9523757,http://bnb.data.bl.uk/id/resource/012702325,Lemur,1993,1857249240,Zöe Wilmot
GB96X2690,http://bnb.data.bl.uk/id/resource/009444662,Fort Deception,1996,0745146953,Cliff Farrell
GB99Z4480,http://bnb.data.bl.uk/id/resource/008393363,A searching heart,1999,0754036138,Janette Oke
GBA136025,http://bnb.data.bl.uk/id/resource/010733320,Motorbikes,2001,0752546732,Chris Oxlade
GB7423607,http://bnb.data.bl.uk/id/resource/010961030,Unlawful occasions,1974,0850465621,Patricia Wentworth
GB95S2355,http://bnb.data.bl.uk/id/resource/007712962,Cat who blew the whistle,1995,0783812523,Lilian Jackson Braun
GB8309395,http://bnb.data.bl.uk/id/resource/008783516,White heat,1983,0851195423,Pamela Kent
GBA509805,http://bnb.data.bl.uk/id/resource/013100393,Montana man,2004,078626604X,Barbara Delinsky
GBA0Z7454,http://bnb.data.bl.uk/id/resource/008392033,Jupiter's bones,1999,0783887825,Faye Kellerman
GBA9B3647,http://bnb.data.bl.uk/id/resource/015427137,Splendour of the Somerset & Dorset railway,2010,0948975903,Alan Hammond
GB9035814,http://bnb.data.bl.uk/id/resource/008422697,The new Sonia Wayward,1991,0745172547,Michael Innes
GB98V3496,http://bnb.data.bl.uk/id/resource/008393269,A cat on stage left,1998,0786215593,Lydia Adamson
GBA442560,http://bnb.data.bl.uk/id/resource/012929961,Boothill Town,2004,0786262184,Leslie Scott
GB96Z0259,http://bnb.data.bl.uk/id/resource/007714079,A house at war,1996,078620544X,Elizabeth O'Leary
GB9973777,http://bnb.data.bl.uk/id/resource/010768529,All about the human body,1999,1841641375,"Steve, 1952- Parker"
GBA8D4270,http://bnb.data.bl.uk/id/resource/014837057,Murder in miniature,2008,1597227781,Margaret Grace
GB7716122,http://bnb.data.bl.uk/id/resource/010103559,Bess of Hardwick,1977,0859972380,Ethel Carleton Williams
GB8825832,http://bnb.data.bl.uk/id/resource/009444445,Such lethal ladies,1988,0745107753,Leonard R. Gribble
GB7925396,http://bnb.data.bl.uk/id/resource/008113524,After the harvest,1979,0850468582,Lillie Holland
GBA0V7307,http://bnb.data.bl.uk/id/resource/006942327,Mystery doctor,2000,0754039382,Claire Vernon
GBA601891,http://bnb.data.bl.uk/id/resource/013348976,Doctor Diana,2005,1405634251,Jessica Blake
GBB178597,http://bnb.data.bl.uk/id/resource/015837639,Winter shadow,2011,1846866235,Richard Knight
GBA1W3697,http://bnb.data.bl.uk/id/resource/011352556,Stage to Lonesome Butte,2001,0754081524,Wayne C. Lee
GB8412499,http://bnb.data.bl.uk/id/resource/010736925,Peking picnic,1984,0862205301,Ann Bridge
GBA0V2680,http://bnb.data.bl.uk/id/resource/011352532,Trail of the tattered star,2001,0754081257,Cliff Farrell
GBA680476,http://bnb.data.bl.uk/id/resource/013557771,How to be happy,2006,1405648406,Liz Hoggard
GB7820553,http://bnb.data.bl.uk/id/resource/008113467,A blunt instrument,1978,0850467993,Georgette Heyer
GBB295280,http://bnb.data.bl.uk/id/resource/016174841,The stalking-horse,1994,0816174202,James Pattinson
GBA470167,http://bnb.data.bl.uk/id/resource/013002133,The buzzard's nest,2004,0786265450,Tom West
GBB081377,http://bnb.data.bl.uk/id/resource/015595020,The Ice Cream Girls,2010,1408486350,Dorothy Koomson
GBA971668,http://bnb.data.bl.uk/id/resource/015331844,Always with you,2009,140842908X,Gloria Hunniford
GBA698827,http://bnb.data.bl.uk/id/resource/013608090,Crime brûlée,2006,1405638206,Nancy Fairbanks
GBB226657,http://bnb.data.bl.uk/id/resource/016049706,11/22/63,2012,1410440478,Stephen King
GB99Z1141,http://bnb.data.bl.uk/id/resource/011352665,Sharing,1997,0754090493,Janine Amos
GB9974121,http://bnb.data.bl.uk/id/resource/010768497,Human body factfinder,1999,1841640395,John Farndon
GBB194439,http://bnb.data.bl.uk/id/resource/015864925,"The pox and the covenant : Mather, Franklin, and the epidemic that changed America's destiny",2010,1402260938,Tony Williams
GBA948000,http://bnb.data.bl.uk/id/resource/015181773,Favorite wife : escape from polygamy,2009,1599214946,Susan Ray Schmidt
GB8408773,http://bnb.data.bl.uk/id/resource/008783056,When the death penalty came back,1984,0851190677,G. J. Cadbury
GBB115297,http://bnb.data.bl.uk/id/resource/015743806,The truth about Mr. Darcy,2011,1402246137,Susan Adriani
GBA8C1616,http://bnb.data.bl.uk/id/resource/014783213,Angling the world : ten spectacular adventures in fly fishing,2009,159921394X,Roy Tanami
GBA531403,http://bnb.data.bl.uk/id/resource/013175059,The grandmothers : four short novels,2005,0786272228,Doris Lessing
GBA599631,http://bnb.data.bl.uk/id/resource/013343663,Star seeker : a journey to outer space,2006,1905236352,Theresa Heine
GBA4Z0983,http://bnb.data.bl.uk/id/resource/008394573,Crowner and justice,2004,0754077330,Barrie Roberts
GBB1D7786,http://bnb.data.bl.uk/id/resource/015979597,Sardinia : Alghero & the North,2012,1908206543,Eliot Stein
GB9004306,http://bnb.data.bl.uk/id/resource/008422402,More voices in my ear,1990,0745111491,Doris Stokes
GB7812209,http://bnb.data.bl.uk/id/resource/008113440,Passenger to nowhere,1978,0850467721,Anthony Gilbert
GB7423576,http://bnb.data.bl.uk/id/resource/011597404,All night at Mr Stanyhurst's,1974,0859970434,Hugh Edwards
GBA775428,http://bnb.data.bl.uk/id/resource/013950687,Flames of deceit,2007,0786295198,Loretta Jackson
GB99Z5620,http://bnb.data.bl.uk/id/resource/008393224,All unwary,1999,0754034674,Clare Curzon
GB9512352,http://bnb.data.bl.uk/id/resource/012702312,Animal homes,1993,1857248686,Sarah Waters
GBA002199,http://bnb.data.bl.uk/id/resource/010764549,Essential Picasso,1999,1840845120,Laura Payne
GBA010637,http://bnb.data.bl.uk/id/resource/011016041,Essential low fat,1999,0752535706,Kathryn Hawkins
GBA970561,http://bnb.data.bl.uk/id/resource/014555852,High school musical. East High memories,2007,1407503413,"Harrison, Emma"
GB8022572,http://bnb.data.bl.uk/id/resource/010736732,The queen of hearts,1980,0862200237,Joan Rees
GB7608543,http://bnb.data.bl.uk/id/resource/008113321,"Raffles, the amateur cracksman",1976,0850466423,E. W. Hornung
GBA1Y8604,http://bnb.data.bl.uk/id/resource/008392184,Rhode Island blues,2001,0754015432,Fay Weldon
GBA651162,http://bnb.data.bl.uk/id/resource/013480463,Treasure of the Black Hills,2006,1405635509,John Prescott
GBA698818,http://bnb.data.bl.uk/id/resource/013608081,Listen to danger,2006,1405637803,Dorothy Eden
GBA601901,http://bnb.data.bl.uk/id/resource/013348986,The no-gun fighter,2005,0786277912,Nelson C. Nye
GBB1B1142,http://bnb.data.bl.uk/id/resource/015895469,Children's history of Lancashire,2011,1849932344,Tracy J. Holroyd
GBA866657,http://bnb.data.bl.uk/id/resource/014614978,Temptations of the moon,2008,1408411938,Hilary Wilde
GB8302568,http://bnb.data.bl.uk/id/resource/008783502,Nine lives,1983,0851195288,Ursula Bloom
GBB1C6533,http://bnb.data.bl.uk/id/resource/015959656,The English village : history and traditions,2012,1445878364,Martin Wainwright
GBA710318,http://bnb.data.bl.uk/id/resource/013661132,Texas manhunt,2007,1405681012,Jackson Cole
GBA546348,http://bnb.data.bl.uk/id/resource/013210492,Red as a rose,2003,075407255X,Hilary Wilde
GB96Z8159,http://bnb.data.bl.uk/id/resource/007714048,Bogart : in search of my father,1996,0783814828,Stephen Humphrey Bogart
GBA470166,http://bnb.data.bl.uk/id/resource/013002132,A wayward miss,2004,0754069699,Gillian Kaye
GBA485993,http://bnb.data.bl.uk/id/resource/013052855,Twisted,2005,0754068803,Jeffery Deaver
